date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,deviation_pct,direction,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_event,anomaly_kpi,method_b_flag,method_b_score,top_5_features,method_c_flag,yhat,yhat_lower,yhat_upper,votes,confirmed,severity,methods_flagged,anomaly_id,expected_value,direction_suppressed,direction_suppression_reason
2024-10-12,sessions,3,7975.0,7986.4286,-0.4012,-0.1655,-0.0024,-0.0051,-0.14,DOWN,False,False,False,False,0,,,False,-0.09677,"total_impressions, total_spend_usd, consumer_sentiment, bounce_rate, total_clicks",False,,,,0,False,NONE,,,7986.4286,False,
2024-10-13,sessions,3,7974.0,7985.8571,-0.4128,-0.3811,-0.0005,-0.0005,-0.15,DOWN,False,False,False,False,0,,,False,-0.09742,"consumer_sentiment, avg_roas, total_attributed_revenue_usd, total_conversions_marketing, n_reorders",False,,,,0,False,NONE,,,7985.8571,False,
2024-10-14,sessions,3,7967.0,7978.8571,-0.4561,-0.3557,-0.0061,-0.0091,-0.15,DOWN,False,False,False,False,1,coupon_abuse,discount_rate,False,-0.09076,"consumer_sentiment, total_spend_usd, bounce_rate, avg_roas, total_units_sold",False,,,,0,False,NONE,,,7978.8571,False,
2024-10-15,sessions,3,7965.0,7968.8571,-0.4755,-0.3022,-0.0087,-0.0109,-0.05,DOWN,False,False,False,False,0,,,False,-0.04873,"consumer_sentiment, n_reorders, total_clicks, total_conversions_marketing, n_returns",False,,,,0,False,NONE,,,7968.8571,False,
2024-10-16,sessions,3,7922.0,7963.1429,-2.0946,-0.2133,-0.005,-0.0172,-0.52,DOWN,False,False,False,False,0,,,False,-0.07434,"consumer_sentiment, marketing_pressure, total_impressions, conversion_rate, bounce_rate",False,,,,0,False,NONE,,,7963.1429,False,
2024-10-17,sessions,3,7918.0,7957.4286,-1.5087,0.1929,-0.005,-0.0365,-0.5,DOWN,False,False,False,False,0,,,False,-0.09392,"consumer_sentiment, n_unique_customers, n_returns, return_rate, total_units_sold",False,,,,0,False,NONE,,,7957.4286,False,
2024-10-18,sessions,3,7906.0,7946.7143,-1.3592,-0.2594,-0.0094,-0.0389,-0.51,DOWN,False,False,False,False,0,,,False,-0.06611,"n_reorders, consumer_sentiment, total_clicks, total_conversions_marketing, return_rate",False,,,,0,False,NONE,,,7946.7143,False,
2024-10-19,sessions,3,7898.0,7935.7143,-1.1819,-0.3389,-0.0097,-0.057,-0.48,DOWN,False,False,False,False,0,,,False,-0.07618,"consumer_sentiment, bounce_rate, total_units_sold, avg_session_duration_sec, n_returns",False,,,,0,False,NONE,,,7935.7143,False,
2024-10-20,sessions,3,7975.0,7935.8571,1.219,2.8181,0.0001,-0.0118,0.49,UP,False,False,False,False,0,,,False,-0.07021,"total_stock_on_hand, inventory_health, consumer_sentiment, return_rate, total_conversions_marketing",False,,,,0,False,NONE,,,7935.8571,False,
2024-10-21,sessions,3,7880.0,7923.4286,-1.2489,-1.7637,-0.0109,-0.0127,-0.55,DOWN,False,False,False,False,0,,,False,-0.09704,"total_stock_on_hand, inventory_health, bounce_rate, consumer_sentiment, total_conversions_marketing",False,,,,0,False,NONE,,,7923.4286,False,
2024-10-22,sessions,3,7872.0,7910.1429,-1.1218,-1.4539,-0.0117,-0.0135,-0.48,DOWN,False,False,False,False,0,,,False,-0.07653,"inventory_health, total_stock_on_hand, n_reorders, pages_per_session, consumer_sentiment",False,,,,0,False,NONE,,,7910.1429,False,
2024-10-23,sessions,3,7857.0,7900.8571,-1.1313,-0.4192,-0.0082,-0.0195,-0.56,DOWN,False,False,False,False,0,,,False,-0.11275,"inventory_health, total_stock_on_hand, total_clicks, bounce_rate, seasonal_index",False,,,,0,False,NONE,,,7900.8571,False,
2024-10-24,sessions,3,7865.0,7893.2857,-0.7069,0.2218,-0.0067,-0.0188,-0.36,DOWN,False,False,False,False,0,,,False,-0.043,"avg_session_duration_sec, total_clicks, total_attributed_revenue_usd, avg_roas, total_stock_on_hand",False,,,,0,False,NONE,,,7893.2857,False,
2024-10-25,sessions,3,7885.0,7890.2857,-0.1332,1.0584,-0.0027,-0.0166,-0.07,DOWN,False,False,False,False,0,,,False,-0.10222,"inventory_health, total_stock_on_hand, total_clicks, total_impressions, seasonal_index",False,,,,0,False,NONE,,,7890.2857,False,
2024-10-26,sessions,3,7848.0,7883.1429,-0.8274,-0.9369,-0.0063,-0.0214,-0.45,DOWN,False,False,False,False,0,,,False,-0.10215,"inventory_health, total_stock_on_hand, total_spend_usd, total_clicks, total_units_sold",False,,,,0,False,NONE,,,7883.1429,False,
2024-10-27,sessions,3,7862.0,7867.0,-0.3858,-0.956,-0.0142,-0.016,-0.06,DOWN,False,False,False,False,0,,,False,-0.07968,"total_stock_on_hand, inventory_health, total_spend_usd, seasonal_index, n_returns",False,,,,0,False,NONE,,,7867.0,False,
2024-10-28,sessions,3,7923.0,7873.1429,2.0048,2.3644,0.0055,-0.011,0.63,UP,False,False,False,False,0,,,False,-0.07228,"total_stock_on_hand, inventory_health, pages_per_session, n_reorders, bounce_rate",False,,,,0,False,NONE,,,7873.1429,False,
2024-10-29,sessions,3,7868.0,7872.5714,-0.1833,0.0673,-0.0005,-0.023,-0.06,DOWN,False,False,False,False,0,,,False,-0.09656,"total_stock_on_hand, inventory_health, pages_per_session, total_units_sold, avg_session_duration_sec",False,,,,0,False,NONE,,,7872.5714,False,
2024-10-30,sessions,3,7836.0,7869.5714,-1.1912,0.3377,-0.0027,-0.0289,-0.43,DOWN,False,False,False,False,0,,,False,-0.09799,"inventory_health, total_stock_on_hand, total_units_sold, pages_per_session, total_impressions",False,,,,0,False,NONE,,,7869.5714,False,
2024-10-31,sessions,3,7803.0,7860.7143,-1.522,-1.0237,-0.0079,-0.0352,-0.73,DOWN,False,False,False,False,0,,,False,-0.03636,"avg_roas, total_attributed_revenue_usd, total_stock_on_hand, inventory_health, n_unique_customers",False,,,,0,False,NONE,,,7860.7143,False,
2024-11-01,sessions,3,7790.0,7847.1429,-1.2913,-1.3573,-0.012,-0.0324,-0.73,DOWN,False,False,False,False,0,,,False,-0.08534,"inventory_health, total_stock_on_hand, total_spend_usd, n_unique_customers, total_clicks",False,,,,0,False,NONE,,,7847.1429,False,
2024-11-02,sessions,3,7838.0,7845.7143,-0.1738,0.6322,-0.0013,-0.022,-0.1,DOWN,False,False,False,False,0,,,False,-0.07884,"total_stock_on_hand, inventory_health, total_spend_usd, total_clicks, total_impressions",False,,,,0,False,NONE,,,7845.7143,False,
2024-11-03,sessions,3,7834.0,7841.7143,-0.1756,0.4579,-0.0036,-0.016,-0.1,DOWN,False,False,False,False,0,,,False,-0.10433,"total_stock_on_hand, inventory_health, avg_session_duration_sec, seasonal_index, avg_roas",False,,,,0,False,NONE,,,7841.7143,False,
2024-11-04,sessions,3,7806.0,7825.0,-0.7106,-1.5446,-0.0148,-0.0235,-0.24,DOWN,False,False,False,False,0,,,False,-0.07849,"inventory_health, total_stock_on_hand, avg_session_duration_sec, total_units_sold, total_spend_usd",False,,,,0,False,NONE,,,7825.0,False,
2024-11-05,sessions,3,46935.0,13406.0,2.2678,5.1025,4.9653,4.8831,250.1,UP,False,True,True,True,1,bot_traffic_surge,sessions,True,0.08794,"sessions, unique_visitors, conversions_web, total_stock_on_hand, inventory_health",False,,,,2,True,LOW,"statistical, isolation_forest",ANO-20241105-SES,13406.0,True,directionally_invalid: UP change on positive_is_good KPI
2024-11-06,sessions,3,7798.0,13400.5714,-0.3789,-0.1926,-0.0048,-0.0272,-41.81,DOWN,False,False,False,False,0,,,False,-0.10537,"total_stock_on_hand, inventory_health, seasonal_index, total_conversions_marketing, bounce_rate",False,,,,0,False,NONE,,,13400.5714,False,
2024-11-07,sessions,3,7830.0,13404.4286,-0.377,-0.19,0.0035,-0.0255,-41.59,DOWN,False,False,False,False,0,,,False,-0.10916,"inventory_health, total_stock_on_hand, pages_per_session, seasonal_index, total_clicks",False,,,,0,False,NONE,,,13404.4286,False,
2024-11-08,sessions,3,7835.0,13410.8571,-0.3772,-0.189,0.0058,-0.016,-41.58,DOWN,False,False,False,False,0,,,False,-0.079,"pages_per_session, inventory_health, total_stock_on_hand, seasonal_index, n_reorders",False,,,,0,False,NONE,,,13410.8571,False,
2024-11-09,sessions,3,7874.0,13416.0,-0.375,-0.1875,0.0046,-0.0106,-41.31,DOWN,False,False,False,False,0,,,False,-0.07185,"total_stock_on_hand, inventory_health, total_impressions, seasonal_index, total_units_sold",False,,,,0,False,NONE,,,13416.0,False,
2024-11-10,sessions,3,7846.0,13417.7143,-0.377,-0.1953,0.0015,-0.0169,-41.53,DOWN,False,False,False,False,0,,,False,-0.09057,"avg_session_duration_sec, total_spend_usd, inventory_health, total_stock_on_hand, total_impressions",False,,,,0,False,NONE,,,13417.7143,False,
2024-11-11,sessions,3,7938.0,13436.5714,-0.3722,-0.1813,0.0169,-0.0046,-40.92,DOWN,False,False,False,False,0,,,False,-0.09425,"total_impressions, total_clicks, total_conversions_marketing, economic_index, seasonal_index",False,,,,0,False,NONE,,,13436.5714,False,
2024-11-12,sessions,3,7956.0,7868.1429,1.4995,-0.1954,-0.8305,-0.0023,1.12,UP,False,False,False,False,0,,,False,-0.09136,"total_impressions, total_spend_usd, economic_index, marketing_pressure, avg_session_duration_sec",False,,,,0,False,NONE,,,7868.1429,False,
2024-11-13,sessions,3,7968.0,7892.4286,1.2619,-0.1788,0.0218,0.0001,0.96,UP,False,False,False,False,0,,,False,-0.05851,"n_reorders, economic_index, total_clicks, total_impressions, marketing_pressure",False,,,,0,False,NONE,,,7892.4286,False,
2024-11-14,sessions,3,7957.0,7910.5714,0.8147,-0.1836,0.0162,-0.001,0.59,UP,False,False,False,False,0,,,False,-0.09716,"economic_index, marketing_pressure, conversion_rate, total_impressions, seasonal_index",False,,,,0,False,NONE,,,7910.5714,False,
2024-11-15,sessions,3,7924.0,7923.2857,0.0154,-0.1857,0.0114,0.0003,0.01,UP,False,False,False,False,0,,,False,-0.04361,"pages_per_session, avg_session_duration_sec, total_impressions, total_stock_on_hand, inventory_health",False,,,,0,False,NONE,,,7923.2857,False,
2024-11-16,sessions,3,7889.0,7925.4286,-0.8307,-0.188,0.0019,-0.0037,-0.46,DOWN,False,False,False,False,0,,,False,-0.06843,"marketing_pressure, conversion_rate, inventory_health, total_stock_on_hand, consumer_sentiment",False,,,,0,False,NONE,,,7925.4286,False,
2024-11-17,sessions,3,7877.0,7929.8571,-1.5012,-0.1996,0.004,-0.0037,-0.67,DOWN,False,False,False,False,0,,,False,-0.09453,"marketing_pressure, inventory_health, total_stock_on_hand, conversion_rate, seasonal_index",False,,,,0,False,NONE,,,7929.8571,False,
2024-11-18,sessions,3,7845.0,7916.5714,-1.518,-0.1866,-0.0117,-0.0067,-0.9,DOWN,False,False,False,False,0,,,False,-0.09407,"total_stock_on_hand, inventory_health, seasonal_index, total_clicks, avg_session_duration_sec",False,,,,0,False,NONE,,,7916.5714,False,
2024-11-19,sessions,3,7848.0,7901.1429,-1.0693,-0.2106,-0.0136,-0.0159,-0.67,DOWN,False,False,False,False,0,,,False,-0.09572,"inventory_health, total_stock_on_hand, pages_per_session, seasonal_index, total_impressions",False,,,,0,False,NONE,,,7901.1429,False,
2024-11-20,sessions,3,7816.0,7879.4286,-1.2994,-0.1986,-0.0191,-0.0081,-0.8,DOWN,False,False,False,False,0,,,False,-0.07767,"total_stock_on_hand, inventory_health, seasonal_index, total_clicks, n_reorders",False,,,,0,False,NONE,,,7879.4286,False,
2024-11-21,sessions,3,7831.0,7861.4286,-0.8153,-0.2001,-0.0158,-0.0052,-0.39,DOWN,False,False,False,False,0,,,False,-0.09081,"total_stock_on_hand, inventory_health, bounce_rate, total_units_sold, seasonal_index",False,,,,0,False,NONE,,,7861.4286,False,
2024-11-22,sessions,3,7857.0,7851.8571,0.2038,-0.1926,-0.0085,0.0,0.07,UP,False,False,False,False,0,,,False,-0.08241,"inventory_health, total_stock_on_hand, total_units_sold, seasonal_index, total_impressions",False,,,,0,False,NONE,,,7851.8571,False,
2024-11-23,sessions,3,8037.0,7873.0,2.1919,-0.1576,0.0188,0.0219,2.08,UP,False,False,False,False,0,,,False,-0.08839,"total_impressions, seasonal_index, total_clicks, pages_per_session, inventory_health",False,,,,0,False,NONE,,,7873.0,False,
2024-11-24,sessions,3,8099.0,7904.7143,1.7083,-0.1875,0.0282,0.0271,2.46,UP,False,False,False,False,0,,,False,-0.07639,"total_clicks, bounce_rate, seasonal_index, total_impressions, total_units_sold",False,,,,0,False,NONE,,,7904.7143,False,
2024-11-25,sessions,3,7847.0,7905.0,-0.5107,-0.1896,0.0003,-0.0001,-0.73,DOWN,False,False,False,False,0,,,False,-0.11164,"total_units_sold, seasonal_index, bounce_rate, total_impressions, inventory_health",False,,,,0,False,NONE,,,7905.0,False,
2024-11-26,sessions,3,8347.0,7976.2857,1.8775,-0.1674,0.0636,0.0617,4.65,UP,False,False,False,False,0,,,False,-0.11279,"bounce_rate, seasonal_index, total_spend_usd, economic_index, marketing_pressure",False,,,,0,False,NONE,,,7976.2857,False,
2024-11-27,sessions,3,8547.0,8080.7143,1.6884,-0.1283,0.0935,0.0788,5.77,UP,False,False,False,False,0,,,False,-0.07258,"total_clicks, total_impressions, n_reorders, seasonal_index, total_attributed_revenue_usd",False,,,,0,False,NONE,,,8080.7143,False,
2024-11-28,sessions,3,7915.0,8092.7143,-0.6703,-0.2199,0.0107,0.006,-2.2,DOWN,False,False,False,False,0,,,False,-0.10264,"economic_index, seasonal_index, avg_session_duration_sec, total_units_sold, total_clicks",False,,,,0,False,NONE,,,8092.7143,False,
2024-11-29,sessions,3,8117.0,8129.8571,-0.0527,-0.1954,0.0331,0.0359,-0.16,DOWN,False,False,False,False,1,black_friday_spike,revenue,True,0.11493,"avg_order_value_usd, total_revenue_usd, n_orders, n_returns, n_unique_customers",False,,,,1,False,NONE,isolation_forest,,8129.8571,False,
2024-11-30,sessions,3,8005.0,8125.2857,-0.4884,-0.1788,-0.004,0.0259,-1.48,DOWN,False,False,False,False,0,,,False,-0.10866,"seasonal_index, bounce_rate, n_reorders, economic_index, avg_roas",False,,,,0,False,NONE,,,8125.2857,False,
2024-12-01,sessions,3,8405.0,8169.0,0.8836,-0.1913,0.0378,0.0789,2.89,UP,False,False,False,False,0,,,False,-0.08626,"n_reorders, total_units_sold, seasonal_index, n_unique_customers, economic_index",False,,,,0,False,NONE,,,8169.0,False,
2024-12-02,sessions,3,8202.0,8219.7143,-0.0783,-0.1617,0.0452,0.0464,-0.22,DOWN,False,False,False,False,1,cyber_monday_halo,revenue,True,0.03904,"avg_order_value_usd, total_revenue_usd, n_orders, n_returns, avg_session_duration_sec",False,,,,1,False,NONE,isolation_forest,,8219.7143,False,
2024-12-03,sessions,3,8362.0,8221.8571,0.6151,-0.1853,0.0018,0.0674,1.7,UP,False,False,False,False,0,,,False,-0.1007,"seasonal_index, bounce_rate, n_unique_customers, pages_per_session, marketing_pressure",False,,,,0,False,NONE,,,8221.8571,False,
2024-12-04,sessions,3,8306.0,8187.4286,0.6422,-0.3228,-0.0282,0.0641,1.45,UP,False,False,False,False,0,,,False,-0.08497,"pages_per_session, n_reorders, seasonal_index, total_conversions_marketing, total_clicks",False,,,,0,False,NONE,,,8187.4286,False,
2024-12-05,sessions,3,8364.0,8251.5714,0.756,-0.2389,0.0567,-0.8218,1.36,UP,False,False,False,False,0,,,False,-0.10794,"seasonal_index, total_impressions, economic_index, n_reorders, marketing_pressure",False,,,,0,False,NONE,,,8251.5714,False,
2024-12-06,sessions,3,8219.0,8266.1429,-0.3418,-1.8443,0.0126,0.054,-0.57,DOWN,False,False,False,False,0,,,False,-0.06156,"bounce_rate, economic_index, seasonal_index, total_impressions, avg_roas",False,,,,0,False,NONE,,,8266.1429,False,
2024-12-07,sessions,3,8006.0,8266.2857,-1.8913,-0.1332,0.0001,0.0225,-3.15,DOWN,False,False,False,False,0,,,False,-0.06878,"economic_index, seasonal_index, n_unique_customers, total_conversions_marketing, total_clicks",False,,,,0,False,NONE,,,8266.2857,False,
2024-12-08,sessions,3,8030.0,8212.7143,-1.2406,-3.4645,-0.0446,0.0249,-2.22,DOWN,False,True,False,True,0,,,False,-0.08576,"total_impressions, seasonal_index, consumer_sentiment, economic_index, total_spend_usd",False,,,,1,False,NONE,statistical,,8212.7143,False,
2024-12-09,sessions,3,8189.0,8210.8571,-0.1482,-0.1517,-0.0016,0.04,-0.27,DOWN,False,False,False,False,0,,,False,-0.08423,"economic_index, seasonal_index, consumer_sentiment, avg_session_duration_sec, avg_roas",False,,,,0,False,NONE,,,8210.8571,False,
2024-12-10,sessions,3,8284.0,8199.7143,0.6163,-1.2613,-0.0093,0.0558,1.03,UP,False,False,False,False,1,influencer_campaign,new_customers,False,-0.08098,"n_reorders, seasonal_index, economic_index, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,8199.7143,False,
2024-12-11,sessions,3,8759.0,8264.4286,1.954,0.3397,0.0545,0.1034,5.98,UP,False,False,False,False,0,,,False,-0.07101,"avg_discount_pct, marketing_pressure, seasonal_index, conversion_rate, economic_index",False,,,,0,False,NONE,,,8264.4286,False,
2024-12-12,sessions,3,8790.0,8325.2857,1.4401,0.3488,0.0509,0.1048,5.58,UP,False,False,False,False,0,,,False,-0.05954,"avg_discount_pct, marketing_pressure, seasonal_index, conversion_rate, total_units_sold",False,,,,0,False,NONE,,,8325.2857,False,
2024-12-13,sessions,3,8883.0,8420.1429,1.2215,0.1964,0.0808,0.1148,5.5,UP,False,False,False,False,0,,,False,-0.03624,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, economic_index",False,,,,0,False,NONE,,,8420.1429,False,
2024-12-14,sessions,3,9460.0,8627.8571,1.6816,3.6919,0.1816,0.1889,9.64,UP,False,True,False,True,0,,,True,0.00294,"avg_discount_pct, marketing_pressure, total_spend_usd, conversion_rate, pages_per_session",False,,,,2,True,LOW,"statistical, isolation_forest",ANO-20241214-SES,8627.8571,True,directionally_invalid: UP change on positive_is_good KPI
2024-12-15,sessions,3,9314.0,8811.2857,1.0609,1.1637,0.1599,0.1754,5.71,UP,False,False,False,False,0,,,False,-0.01941,"avg_discount_pct, marketing_pressure, conversion_rate, n_reorders, avg_session_duration_sec",False,,,,0,False,NONE,,,8811.2857,False,
2024-12-16,sessions,3,9290.0,8968.5714,0.7811,2.5589,0.1344,0.1776,3.58,UP,False,False,False,False,0,,,True,0.00255,"avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate, bounce_rate",False,,,,1,False,NONE,isolation_forest,,8968.5714,False,
2024-12-17,sessions,3,8954.0,9064.2857,-0.3886,0.9403,0.0809,0.1367,-1.22,DOWN,False,False,False,False,0,,,False,-0.03825,"avg_discount_pct, pages_per_session, marketing_pressure, total_spend_usd, conversion_rate",False,,,,0,False,NONE,,,9064.2857,False,
2024-12-18,sessions,3,8867.0,9079.7143,-0.797,-0.2239,0.0123,0.1303,-2.34,DOWN,False,False,False,False,0,,,False,-0.04194,"avg_discount_pct, total_attributed_revenue_usd, marketing_pressure, conversion_rate, avg_roas",False,,,,0,False,NONE,,,9079.7143,False,
2024-12-19,sessions,3,9293.0,9151.5714,0.5832,1.2351,0.0572,0.1841,1.55,UP,False,False,False,False,0,,,False,-0.02992,"avg_discount_pct, bounce_rate, marketing_pressure, conversion_rate, total_spend_usd",False,,,,0,False,NONE,,,9151.5714,False,
2024-12-20,sessions,3,9262.0,9205.7143,0.2642,0.6371,0.0427,0.185,0.61,UP,False,False,False,False,0,,,False,-0.03143,"avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate, seasonal_index",False,,,,0,False,NONE,,,9205.7143,False,
2024-12-21,sessions,3,9570.0,9221.4286,1.4671,2.326,0.0116,0.2221,3.78,UP,False,False,False,False,0,,,False,-0.01459,"avg_discount_pct, marketing_pressure, conversion_rate, bounce_rate, conversions_web",False,,,,0,False,NONE,,,9221.4286,False,
2024-12-22,sessions,3,9005.0,9177.2857,-0.7001,-0.3483,-0.0332,0.1461,-1.88,DOWN,False,False,False,False,0,,,False,-0.06596,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, total_impressions",False,,,,0,False,NONE,,,9177.2857,False,
2024-12-23,sessions,3,8406.0,9051.0,-1.7302,-0.3757,-0.0952,0.0459,-7.13,DOWN,False,False,False,False,0,,,False,-0.05791,"avg_session_duration_sec, bounce_rate, seasonal_index, n_unique_customers, n_reorders",False,,,,0,False,NONE,,,9051.0,False,
2024-12-24,sessions,3,8430.0,8976.1429,-1.2363,-0.3403,-0.0585,0.0409,-6.08,DOWN,False,False,False,False,0,,,False,-0.08765,"seasonal_index, consumer_sentiment, total_clicks, avg_session_duration_sec, n_reorders",False,,,,0,False,NONE,,,8976.1429,False,
2024-12-25,sessions,3,7879.0,8835.0,-1.5705,-2.2694,-0.1114,0.0041,-10.82,DOWN,False,False,False,False,0,,,False,-0.07004,"total_attributed_revenue_usd, n_reorders, avg_roas, seasonal_index, total_impressions",False,,,,0,False,NONE,,,8835.0,False,
2024-12-26,sessions,3,8733.0,8755.0,-0.0383,-0.0716,-0.0603,0.0462,-0.25,DOWN,False,False,False,False,0,,,False,-0.02795,"pages_per_session, avg_session_duration_sec, avg_discount_pct, n_reorders, total_clicks",False,,,,0,False,NONE,,,8755.0,False,
2024-12-27,sessions,3,9027.0,8721.4286,0.5597,0.1482,-0.0254,0.0562,3.5,UP,False,False,False,False,0,,,False,-0.02177,"avg_discount_pct, marketing_pressure, conversion_rate, economic_index, seasonal_index",False,,,,0,False,NONE,,,8721.4286,False,
2024-12-28,sessions,3,8500.0,8568.5714,-0.172,-0.2673,-0.1118,0.0739,-0.8,DOWN,False,False,False,False,0,,,False,-0.0437,"total_impressions, total_units_sold, seasonal_index, pages_per_session, avg_discount_pct",False,,,,0,False,NONE,,,8568.5714,False,
2024-12-29,sessions,3,8298.0,8467.5714,-0.4749,-1.2246,-0.0785,0.0223,-2.0,DOWN,False,False,False,False,0,,,False,-0.04203,"economic_index, seasonal_index, avg_session_duration_sec, total_spend_usd, bounce_rate",False,,,,0,False,NONE,,,8467.5714,False,
2024-12-30,sessions,3,8048.0,8416.4286,-0.9415,-0.6292,-0.0426,0.0054,-4.38,DOWN,False,False,False,False,0,,,False,-0.0737,"n_reorders, economic_index, seasonal_index, pages_per_session, total_stock_on_hand",False,,,,0,False,NONE,,,8416.4286,False,
2024-12-31,sessions,3,8140.0,8375.0,-0.5806,-0.3067,-0.0344,-0.0315,-2.81,DOWN,False,False,False,False,0,,,False,-0.07625,"economic_index, seasonal_index, total_conversions_marketing, avg_session_duration_sec, n_reorders",False,,,,0,False,NONE,,,8375.0,False,
2025-01-01,sessions,3,8092.0,8405.4286,-0.8527,-1.0817,0.027,-0.0134,-3.73,DOWN,False,False,False,False,0,,,False,-0.07253,"total_units_sold, seasonal_index, economic_index, total_impressions, total_conversions_marketing",False,,,,0,False,NONE,,,8405.4286,False,
2025-01-02,sessions,3,8378.0,8354.7143,0.0689,-0.1976,-0.0407,0.0019,0.28,UP,False,False,False,False,0,,,False,-0.09845,"seasonal_index, total_spend_usd, economic_index, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,8354.7143,False,
2025-01-03,sessions,3,8712.0,8309.7143,1.6715,-0.1843,-0.0349,0.0489,4.84,UP,False,False,False,False,0,,,False,-0.01438,"economic_index, avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index",False,,,,0,False,NONE,,,8309.7143,False,
2025-01-04,sessions,3,8546.0,8316.2857,0.929,-0.1455,0.0054,0.0218,2.76,UP,False,False,False,False,0,,,False,-0.01683,"total_conversions_marketing, total_clicks, total_attributed_revenue_usd, economic_index, avg_roas",False,,,,0,False,NONE,,,8316.2857,False,
2025-01-05,sessions,3,8071.0,8283.8571,-0.8052,-1.3561,-0.0274,-0.018,-2.57,DOWN,False,False,False,False,0,,,False,-0.09287,"economic_index, seasonal_index, total_units_sold, n_reorders, n_orders",False,,,,0,False,NONE,,,8283.8571,False,
2025-01-06,sessions,3,8218.0,8308.1429,-0.366,-0.0803,0.0211,0.0265,-1.08,DOWN,False,False,False,False,0,,,False,-0.06933,"total_impressions, economic_index, seasonal_index, total_spend_usd, total_clicks",False,,,,0,False,NONE,,,8308.1429,False,
2025-01-07,sessions,3,8091.0,8301.1429,-0.8323,-0.4374,-0.006,0.0076,-2.53,DOWN,False,False,False,False,0,,,False,-0.09479,"economic_index, seasonal_index, total_impressions, n_orders, avg_order_value_usd",False,,,,0,False,NONE,,,8301.1429,False,
2025-01-08,sessions,3,8458.0,8353.4286,0.4366,-0.2546,0.0452,0.0328,1.25,UP,False,False,False,False,0,,,False,-0.06674,"economic_index, total_units_sold, seasonal_index, total_impressions, marketing_pressure",False,,,,0,False,NONE,,,8353.4286,False,
2025-01-09,sessions,3,8315.0,8344.4286,-0.1228,-0.2457,-0.0075,0.0037,-0.35,DOWN,False,False,False,False,0,,,False,-0.06462,"economic_index, n_unique_customers, total_impressions, seasonal_index, total_clicks",False,,,,0,False,NONE,,,8344.4286,False,
2025-01-10,sessions,3,8587.0,8326.5714,1.2369,-0.8038,-0.0143,-0.0196,3.13,UP,False,False,False,False,0,,,False,-0.08061,"total_spend_usd, seasonal_index, avg_discount_pct, marketing_pressure, conversion_rate",False,,,,0,False,NONE,,,8326.5714,False,
2025-01-11,sessions,3,8630.0,8338.5714,1.2844,-0.5107,0.0098,-0.0182,3.49,UP,False,False,False,False,0,,,False,-0.09425,"seasonal_index, avg_discount_pct, marketing_pressure, conversion_rate, avg_session_duration_sec",False,,,,0,False,NONE,,,8338.5714,False,
2025-01-12,sessions,3,8544.0,8406.1429,0.6787,-0.1314,0.0586,-0.0382,1.64,UP,False,False,False,False,0,,,False,-0.09169,"total_conversions_marketing, seasonal_index, total_attributed_revenue_usd, avg_roas, marketing_pressure",False,,,,0,False,NONE,,,8406.1429,False,
2025-01-13,sessions,3,8291.0,8416.5714,-0.649,-0.0387,0.0089,-0.1236,-1.49,DOWN,False,False,False,False,0,,,False,-0.08286,"total_clicks, total_conversions_marketing, seasonal_index, total_spend_usd, n_unique_customers",False,,,,0,False,NONE,,,8416.5714,False,
2025-01-14,sessions,3,8422.0,8463.8571,-0.3194,0.1984,0.0409,-0.0958,-0.49,DOWN,False,False,False,False,0,,,True,0.02695,"total_attributed_revenue_usd, avg_roas, total_conversions_marketing, total_clicks, total_impressions",False,,,,1,False,NONE,isolation_forest,,8463.8571,False,
2025-01-15,sessions,3,9225.0,8573.4286,2.0634,1.6453,0.0907,-0.007,7.6,UP,False,False,False,False,0,,,False,-0.0372,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, conversions_web",False,,,,0,False,NONE,,,8573.4286,False,
2025-01-16,sessions,3,9385.0,8726.2857,1.5925,2.3259,0.1287,0.0481,7.55,UP,False,False,False,False,0,,,False,-0.02603,"avg_discount_pct, marketing_pressure, conversion_rate, total_units_sold, total_spend_usd",False,,,,0,False,NONE,,,8726.2857,False,
2025-01-17,sessions,3,9180.0,8811.0,0.8382,-0.0211,0.0691,0.0353,4.19,UP,False,False,False,False,0,,,False,-0.035,"avg_discount_pct, n_reorders, marketing_pressure, conversion_rate, seasonal_index",False,,,,0,False,NONE,,,8811.0,False,
2025-01-18,sessions,3,9228.0,8896.4286,0.7256,0.1189,0.0693,-0.007,3.73,UP,False,False,False,False,0,,,False,-0.03821,"avg_discount_pct, marketing_pressure, total_clicks, conversion_rate, total_spend_usd",False,,,,0,False,NONE,,,8896.4286,False,
