customer_id,segment,country,cohort_month,age,is_loyalty_member,lifetime_value_usd,email_opt_in,avg_review_score
C0008814,churned,US,2022-11,65,0,96.23,1,4.7
C0008815,churned,UK,2022-11,41,0,19.63,1,4.3
C0008816,regular,CA,2022-04,47,0,605.04,0,3.0
C0008817,new,FR,2022-11,70,0,34.54,1,1.4
C0008818,new,US,2024-07,43,0,71.2,1,2.2
C0008819,new,UK,2022-09,52,0,44.78,1,3.8
C0008820,new,AE,2024-08,54,0,77.92,0,3.9
C0008821,regular,US,2022-04,28,0,225.26,1,2.0
C0008822,regular,UK,2023-11,19,0,787.93,1,3.6
C0008823,occasional,AU,2022-04,57,0,150.21,1,1.4
C0008824,new,UK,2023-02,63,0,38.8,1,1.9
C0008825,new,US,2024-11,51,0,67.08,1,
C0008826,new,UK,2024-04,55,0,71.27,0,1.8
C0008827,new,UK,2023-07,21,0,67.61,0,1.7
C0008828,churned,DE,2023-11,27,0,15.55,1,3.9
C0008829,regular,FR,2023-12,60,0,409.17,1,4.7
C0008830,churned,DE,2024-05,54,0,67.17,1,4.9
C0008831,loyalty,AU,2023-10,29,1,2880.18,1,2.6
C0008832,occasional,AE,2023-07,52,0,136.82,0,4.4
C0008833,loyalty,AE,2022-03,20,1,2154.33,1,1.4
C0008834,occasional,UK,2024-11,62,0,210.9,1,3.3
C0008835,regular,US,2023-09,19,0,223.75,1,3.4
C0008836,loyalty,FR,2022-11,65,1,1310.65,1,2.6
C0008837,occasional,US,2022-05,30,0,243.36,1,1.1
C0008838,new,DE,2023-10,32,0,63.77,0,2.3
C0008839,regular,US,2024-05,70,0,306.29,1,1.0
C0008840,occasional,UK,2024-06,64,0,35.7,1,4.2
C0008841,regular,FR,2024-08,37,0,588.7,1,5.0
C0008842,loyalty,DE,2024-09,28,1,2128.27,0,1.8
C0008843,loyalty,DE,2023-11,24,1,1264.89,0,4.1
C0008844,occasional,US,2024-11,40,0,174.59,0,4.6
C0008845,new,US,2022-03,51,0,18.45,0,2.2
C0008846,occasional,DE,2023-03,46,0,248.71,1,3.6
C0008847,new,AU,2023-06,69,0,15.14,1,2.0
C0008848,occasional,CA,2024-02,63,0,53.14,1,1.3
C0008849,new,CA,2022-11,32,0,10.95,1,3.3
C0008850,churned,US,2022-11,69,0,77.01,1,2.2
C0008851,regular,US,2024-09,44,0,489.73,1,4.5
C0008852,loyalty,DE,2023-12,18,1,600.68,1,4.8
C0008853,loyalty,UK,2023-11,66,1,679.32,1,1.7
C0008854,occasional,FR,2022-07,60,0,114.1,0,1.6
C0008855,occasional,AE,2023-07,38,0,168.74,1,1.8
C0008856,regular,DE,2023-04,68,0,313.87,1,2.9
C0008857,new,UK,2023-11,69,0,12.32,1,2.3
C0008858,churned,JP,2024-10,72,0,77.77,1,3.6
C0008859,regular,US,2022-11,70,0,495.49,1,2.9
C0008860,regular,AE,2024-06,33,0,234.88,1,1.1
C0008861,regular,FR,2023-11,49,0,679.82,1,4.0
C0008862,regular,US,2023-06,27,0,676.66,1,2.4
C0008863,new,CA,2024-11,56,0,13.5,0,3.7
C0008864,occasional,AU,2022-06,46,0,233.48,1,4.4
C0008865,loyalty,AE,2024-01,68,1,1285.71,1,1.4
C0008866,occasional,US,2023-03,69,0,181.59,1,3.4
C0008867,loyalty,US,2024-01,36,1,1740.89,0,4.7
C0008868,regular,FR,2022-05,35,0,257.7,0,1.5
C0008869,regular,US,2024-03,19,0,542.75,1,3.4
C0008870,occasional,US,2022-03,46,0,201.25,1,1.9
C0008871,occasional,DE,2023-01,39,0,103.55,1,2.7
C0008872,new,US,2024-09,74,0,21.91,0,3.9
C0008873,loyalty,FR,2023-11,64,1,1597.7,1,4.4
C0008874,new,UK,2023-06,43,0,68.99,1,4.7
C0008875,loyalty,US,2022-12,50,1,2454.19,0,4.2
C0008876,regular,UK,2022-04,53,0,577.68,0,4.5
C0008877,new,US,2022-05,69,0,20.53,0,1.4
C0008878,occasional,US,2024-02,74,0,89.43,1,3.8
C0008879,regular,DE,2022-10,41,0,544.66,1,3.8
C0008880,occasional,DE,2022-03,38,0,97.35,1,1.3
C0008881,new,US,2023-04,58,0,72.08,1,2.3
C0008882,churned,UK,2023-03,33,0,59.16,1,2.4
C0008883,occasional,US,2024-11,26,0,194.93,1,3.6
C0008884,loyalty,UK,2022-09,34,1,534.03,1,3.2
C0008885,occasional,US,2022-10,36,0,154.41,1,4.7
C0008886,regular,FR,2022-06,53,0,473.09,1,1.6
C0008887,loyalty,UK,2022-07,59,1,1650.98,0,3.4
C0008888,occasional,US,2023-08,27,0,221.74,1,1.5
C0008889,new,FR,2022-09,20,0,63.71,1,4.4
C0008890,loyalty,AE,2024-02,27,1,2541.9,1,2.5
C0008891,new,US,2024-06,69,0,25.83,1,2.1
C0008892,new,UK,2023-06,32,0,24.17,1,2.1
C0008893,new,AE,2022-09,48,0,65.02,1,1.5
C0008894,regular,US,2024-06,48,0,261.06,1,1.8
C0008895,regular,CA,2024-11,33,0,162.2,1,2.5
C0008896,loyalty,DE,2024-10,66,1,2762.54,1,
C0008897,regular,FR,2024-10,21,0,351.68,0,3.0
C0008898,regular,CA,2024-06,48,0,548.07,1,1.7
C0008899,regular,JP,2024-03,41,0,697.71,0,3.2
C0008900,regular,UK,2024-11,62,0,613.49,1,1.5
C0008901,regular,FR,2023-01,29,0,798.89,1,2.0
C0008902,churned,US,2024-10,72,0,23.92,1,4.2
C0008903,new,US,2022-01,63,0,64.14,1,5.0
C0008904,regular,AU,2024-06,60,0,206.61,0,2.4
C0008905,churned,US,2023-01,46,0,17.47,0,2.9
C0008906,regular,AU,2022-11,54,0,427.53,1,2.8
C0008907,regular,US,2024-01,29,0,352.34,1,2.4
C0008908,new,US,2022-07,18,0,78.26,0,2.0
C0008909,regular,US,2024-12,60,0,730.44,0,3.6
C0008910,regular,UK,2024-03,43,0,199.08,0,1.9
C0008911,regular,US,2022-01,38,0,353.71,1,2.8
C0008912,occasional,US,2024-07,33,0,97.75,1,2.6
C0008913,occasional,JP,2022-04,53,0,83.62,1,4.0
C0008914,regular,AE,2024-06,47,0,596.89,1,4.3
C0008915,regular,FR,2024-06,56,0,544.87,1,1.1
C0008916,regular,US,2023-12,72,0,670.31,1,3.3
C0008917,occasional,US,2023-10,65,0,244.58,0,1.5
C0008918,regular,FR,2024-06,36,0,409.96,1,1.4
C0008919,new,US,2024-07,31,0,83.73,1,2.4
C0008920,new,DE,2024-02,27,0,40.11,1,1.3
C0008921,regular,CA,2022-07,50,0,709.24,0,4.7
C0008922,new,US,2023-12,65,0,80.57,1,3.8
C0008923,loyalty,CA,2022-08,32,1,2828.45,1,3.6
C0008924,regular,US,2022-02,74,0,577.68,1,1.7
C0008925,regular,US,2022-06,42,0,777.9,1,4.4
C0008926,occasional,US,2023-05,62,0,209.38,1,2.0
C0008927,new,CA,2024-11,34,0,45.02,1,2.1
C0008928,churned,UK,2022-02,25,0,95.84,0,4.6
C0008929,regular,FR,2022-03,47,0,717.32,1,3.5
C0008930,regular,US,2022-04,49,0,420.75,0,3.7
C0008931,occasional,AU,2022-07,45,0,71.44,1,4.9
C0008932,regular,UK,2023-08,41,0,798.44,0,2.6
C0008933,loyalty,UK,2024-06,55,1,2028.24,1,2.1
C0008934,churned,FR,2022-02,54,0,53.37,1,2.1
C0008935,new,AE,2024-05,26,0,35.86,1,1.8
C0008936,churned,FR,2024-09,56,0,58.89,1,4.3
C0008937,regular,US,2022-03,36,0,484.49,1,2.2
C0008938,loyalty,AU,2023-05,64,1,1324.42,1,1.5
C0008939,regular,US,2024-06,46,0,664.79,1,4.1
C0008940,churned,JP,2024-02,31,0,55.95,1,4.9
C0008941,loyalty,US,2022-07,28,1,2856.45,1,4.1
C0008942,loyalty,US,2022-06,72,1,1142.39,0,2.3
C0008943,loyalty,US,2023-05,58,1,1587.56,1,1.7
C0008944,new,UK,2024-07,30,0,17.75,0,4.1
C0008945,new,US,2024-11,46,0,27.1,1,3.7
C0008946,occasional,AU,2023-06,25,0,110.26,0,1.8
C0008947,loyalty,FR,2023-08,65,1,1046.6,1,4.8
C0008948,new,US,2023-09,65,0,55.53,1,3.4
C0008949,regular,UK,2023-06,63,0,589.65,1,3.4
C0008950,regular,AE,2023-12,44,0,372.57,1,2.6
C0008951,regular,CA,2022-10,27,0,757.07,1,1.8
C0008952,occasional,US,2023-08,45,0,212.95,1,3.3
C0008953,regular,CA,2023-11,47,0,263.87,0,2.7
C0008954,churned,US,2023-09,36,0,66.01,1,1.7
C0008955,occasional,FR,2024-12,39,0,55.5,1,1.1
C0008956,regular,AE,2024-03,20,0,196.14,0,4.5
C0008957,occasional,DE,2024-03,47,0,98.11,1,4.7
C0008958,occasional,US,2024-06,29,0,99.45,1,1.4
C0008959,loyalty,FR,2023-07,65,1,2204.35,1,2.2
C0008960,occasional,US,2022-12,61,0,82.53,1,3.9
C0008961,regular,US,2023-08,52,0,572.8,1,3.6
C0008962,regular,US,2024-10,30,0,422.99,1,2.6
C0008963,new,FR,2024-08,56,0,15.52,1,2.3
C0008964,occasional,US,2023-01,74,0,244.33,1,5.0
C0008965,regular,DE,2023-06,53,0,641.46,1,1.4
C0008966,regular,JP,2022-10,62,0,782.3,1,4.3
C0008967,occasional,FR,2022-01,69,0,144.85,1,2.5
C0008968,regular,UK,2022-12,66,0,565.59,1,1.1
C0008969,churned,UK,2022-04,27,0,93.82,0,4.2
C0008970,occasional,US,2023-01,67,0,201.38,1,4.9
C0008971,new,DE,2022-02,61,0,59.7,1,4.3
C0008972,regular,US,2022-12,58,0,289.38,0,3.5
C0008973,new,US,2024-02,30,0,73.52,0,4.0
C0008974,loyalty,US,2024-07,44,1,1378.95,1,2.1
C0008975,regular,UK,2024-08,69,0,694.24,1,2.1
C0008976,loyalty,US,2023-09,70,1,2511.2,1,4.4
C0008977,loyalty,US,2023-08,24,1,1536.59,0,3.4
C0008978,churned,AU,2024-11,42,0,91.7,0,2.8
C0008979,new,US,2023-09,52,0,89.73,1,3.5
C0008980,occasional,FR,2022-04,23,0,230.37,1,2.5
C0008981,occasional,DE,2024-10,32,0,39.29,1,4.6
C0008982,occasional,UK,2023-11,51,0,207.44,1,2.2
C0008983,occasional,US,2023-12,55,0,205.8,0,1.6
C0008984,new,US,2022-04,24,0,21.72,1,1.7
C0008985,occasional,AE,2023-05,42,0,88.04,1,4.7
C0008986,new,DE,2023-05,55,0,59.71,1,2.2
C0008987,regular,US,2024-06,74,0,734.51,1,4.9
C0008988,churned,US,2023-02,74,0,61.23,1,1.2
C0008989,loyalty,DE,2023-01,35,1,1354.31,0,1.2
C0008990,regular,US,2024-01,56,0,782.89,0,4.3
C0008991,new,UK,2022-01,49,0,43.5,1,2.6
C0008992,regular,UK,2024-03,30,0,335.77,1,3.8
C0008993,loyalty,UK,2022-01,46,1,1706.46,1,3.4
C0008994,regular,AE,2022-09,25,0,503.38,1,3.7
C0008995,regular,DE,2023-06,24,0,518.83,1,3.1
C0008996,churned,CA,2022-07,38,0,59.05,1,3.8
C0008997,new,DE,2022-02,32,0,88.67,1,3.3
C0008998,occasional,DE,2023-04,26,0,86.3,0,2.6
C0008999,churned,UK,2024-02,20,0,99.43,1,3.8
C0009000,occasional,UK,2022-09,50,0,90.65,1,1.5
C0009001,new,US,2022-10,18,0,49.83,1,2.1
C0009002,regular,JP,2024-01,62,0,321.57,0,1.8
C0009003,occasional,CA,2024-11,22,0,92.8,1,4.4
C0009004,loyalty,US,2023-07,55,1,1079.89,1,3.5
C0009005,loyalty,UK,2023-09,26,1,2145.2,1,1.0
C0009006,new,AE,2024-06,53,0,84.56,1,4.3
C0009007,loyalty,CA,2022-03,26,1,2468.13,1,2.1
C0009008,occasional,UK,2024-12,42,0,49.29,0,1.0
C0009009,occasional,US,2023-06,55,0,131.12,0,1.3
C0009010,loyalty,FR,2023-02,27,1,1258.9,0,3.2
C0009011,regular,US,2023-11,25,0,260.04,1,1.7
C0009012,occasional,FR,2024-09,54,0,38.89,1,3.5
C0009013,new,UK,2024-10,54,0,39.86,1,4.4
C0009014,regular,UK,2024-04,41,0,536.37,0,2.6
C0009015,churned,US,2023-06,24,0,67.56,1,4.5
C0009016,new,DE,2022-06,35,0,87.01,1,1.9
C0009017,occasional,UK,2022-07,30,0,48.0,1,3.6
C0009018,regular,US,2024-07,55,0,580.42,1,
C0009019,new,US,2022-05,35,0,79.41,0,3.2
C0009020,new,US,2023-06,39,0,68.16,1,4.1
C0009021,regular,AU,2023-03,32,0,482.5,0,3.4
C0009022,churned,DE,2024-02,27,0,40.07,1,1.6
C0009023,churned,UK,2023-01,64,0,53.89,0,4.7
C0009024,occasional,DE,2024-02,45,0,172.25,1,1.8
C0009025,new,AU,2023-07,50,0,71.7,1,4.1
C0009026,occasional,DE,2024-08,34,0,137.63,1,1.4
C0009027,new,US,2022-07,22,0,98.62,1,3.0
C0009028,new,US,2024-04,59,0,97.34,1,3.3
C0009029,loyalty,US,2024-02,59,1,2899.85,1,3.7
C0009030,loyalty,AU,2024-06,20,1,2863.17,1,3.8
C0009031,regular,UK,2023-06,68,0,389.16,0,1.2
C0009032,churned,FR,2022-12,66,0,52.74,0,2.3
C0009033,regular,FR,2023-07,66,0,464.81,0,3.7
C0009034,new,AU,2024-12,44,0,82.65,1,2.5
C0009035,occasional,JP,2022-08,57,0,217.52,1,2.8
C0009036,regular,UK,2023-12,18,0,477.84,1,1.4
C0009037,churned,US,2022-09,52,0,91.14,1,3.4
C0009038,occasional,US,2024-04,25,0,71.34,1,2.3
C0009039,regular,UK,2023-04,69,0,621.28,1,1.5
C0009040,loyalty,AE,2024-07,71,1,2029.94,0,3.0
C0009041,loyalty,UK,2022-06,26,1,1609.53,1,2.6
C0009042,loyalty,US,2022-05,48,1,663.5,0,3.5
C0009043,regular,FR,2024-11,51,0,167.33,1,1.9
C0009044,occasional,DE,2023-01,61,0,236.91,1,1.6
C0009045,regular,US,2022-04,45,0,388.11,1,2.4
C0009046,loyalty,AU,2024-07,68,1,1275.24,1,4.7
C0009047,regular,UK,2023-03,37,0,652.08,1,1.9
C0009048,regular,US,2024-10,36,0,684.18,1,2.2
C0009049,churned,US,2023-04,59,0,99.88,1,4.1
C0009050,regular,UK,2024-04,49,0,255.5,1,4.0
C0009051,loyalty,DE,2023-09,22,1,2312.13,1,2.6
C0009052,occasional,US,2023-06,55,0,93.02,0,4.2
C0009053,churned,UK,2023-06,33,0,48.34,1,4.0
C0009054,new,FR,2022-10,65,0,65.44,1,2.1
C0009055,new,US,2024-03,65,0,99.92,1,3.5
C0009056,churned,UK,2023-07,41,0,49.2,1,2.0
C0009057,occasional,UK,2022-01,66,0,88.56,1,3.1
C0009058,churned,US,2023-03,72,0,85.89,1,2.8
C0009059,loyalty,US,2023-03,59,1,668.67,1,2.9
C0009060,new,US,2024-08,52,0,91.99,1,4.8
C0009061,new,DE,2023-04,71,0,67.55,1,4.2
C0009062,churned,AE,2023-09,67,0,94.41,1,3.5
C0009063,occasional,DE,2022-03,45,0,168.2,1,1.2
C0009064,new,JP,2023-03,22,0,21.52,0,1.5
C0009065,regular,US,2022-11,52,0,792.32,0,3.6
C0009066,occasional,FR,2023-06,44,0,120.83,1,4.7
C0009067,regular,UK,2024-09,38,0,400.56,1,1.2
C0009068,occasional,FR,2024-10,28,0,39.64,1,5.0
C0009069,occasional,CA,2022-11,58,0,114.89,1,2.9
C0009070,regular,DE,2023-11,69,0,194.02,1,2.5
C0009071,regular,DE,2024-11,52,0,238.5,1,3.7
C0009072,regular,CA,2022-09,31,0,186.89,1,5.0
C0009073,occasional,CA,2023-04,18,0,60.62,0,1.8
C0009074,occasional,JP,2023-07,58,0,193.51,0,4.9
C0009075,new,US,2022-01,26,0,75.74,1,1.5
C0009076,loyalty,US,2023-05,21,1,1398.51,0,4.2
C0009077,new,DE,2022-05,29,0,94.81,0,3.8
C0009078,occasional,FR,2022-12,29,0,216.32,1,3.0
C0009079,loyalty,US,2022-05,37,1,2607.91,1,3.2
C0009080,regular,US,2024-03,36,0,354.36,0,4.9
C0009081,occasional,UK,2024-07,29,0,106.69,1,4.1
C0009082,regular,US,2022-10,62,0,544.64,1,5.0
C0009083,loyalty,FR,2022-02,65,1,913.45,1,1.5
C0009084,regular,US,2023-06,32,0,209.74,1,2.6
C0009085,loyalty,AU,2022-05,38,1,571.59,1,2.0
C0009086,loyalty,US,2023-04,64,1,2581.35,1,2.3
C0009087,regular,UK,2023-08,72,0,755.58,1,4.9
C0009088,new,UK,2023-05,62,0,80.42,1,3.2
C0009089,occasional,US,2023-07,49,0,31.51,0,4.3
C0009090,regular,DE,2023-09,74,0,235.41,1,1.0
C0009091,occasional,AU,2022-06,59,0,149.45,0,3.1
C0009092,occasional,UK,2024-01,56,0,92.93,0,4.8
C0009093,loyalty,US,2024-01,19,1,719.71,1,2.4
C0009094,regular,FR,2022-06,54,0,629.57,1,3.0
C0009095,regular,US,2023-04,34,0,458.74,1,2.2
C0009096,occasional,DE,2022-11,52,0,48.32,0,3.8
C0009097,occasional,DE,2023-03,50,0,120.61,0,1.0
C0009098,regular,DE,2024-04,24,0,161.26,1,3.3
C0009099,occasional,US,2023-10,44,0,151.94,1,1.4
C0009100,churned,US,2024-09,47,0,35.59,1,2.8
C0009101,regular,US,2023-09,20,0,266.43,1,3.0
C0009102,occasional,DE,2022-02,66,0,237.56,0,2.6
C0009103,occasional,UK,2024-02,71,0,96.62,1,1.2
C0009104,new,UK,2022-03,19,0,51.09,0,3.2
C0009105,new,US,2023-01,24,0,81.0,0,2.0
C0009106,new,US,2024-10,25,0,79.94,1,2.8
C0009107,regular,UK,2024-12,43,0,157.61,1,1.4
C0009108,regular,UK,2022-06,52,0,480.89,1,1.7
C0009109,new,AU,2024-12,31,0,37.77,1,3.5
C0009110,regular,US,2024-12,66,0,305.27,1,5.0
C0009111,churned,US,2024-08,35,0,33.31,1,4.9
C0009112,regular,US,2024-06,35,0,260.54,1,1.5
C0009113,occasional,UK,2022-03,51,0,232.63,0,3.3
C0009114,occasional,DE,2022-05,67,0,153.1,1,4.6
C0009115,regular,US,2023-11,32,0,547.05,0,2.6
C0009116,new,US,2022-04,37,0,38.09,1,4.2
C0009117,regular,FR,2022-10,37,0,558.12,1,1.6
C0009118,occasional,US,2024-12,44,0,62.97,1,4.9
C0009119,occasional,UK,2024-09,42,0,200.51,1,3.6
C0009120,new,US,2022-10,72,0,31.57,1,3.5
C0009121,occasional,US,2023-08,26,0,178.21,1,3.3
C0009122,churned,US,2023-08,41,0,78.34,1,4.6
C0009123,new,JP,2022-10,32,0,47.38,1,2.2
C0009124,regular,US,2022-09,52,0,567.99,1,1.9
C0009125,new,US,2023-04,62,0,26.74,0,3.1
C0009126,churned,AU,2023-10,71,0,99.48,1,4.9
C0009127,regular,US,2024-05,42,0,287.62,1,4.9
C0009128,occasional,US,2024-07,33,0,93.6,1,1.4
C0009129,regular,US,2022-01,72,0,439.51,1,1.2
C0009130,occasional,FR,2023-12,23,0,245.26,1,4.2
C0009131,loyalty,DE,2023-11,25,1,2773.55,0,3.6
C0009132,new,AU,2022-02,72,0,43.5,1,
C0009133,regular,FR,2024-07,68,0,672.34,1,3.8
C0009134,occasional,UK,2023-10,49,0,88.24,1,1.1
C0009135,loyalty,US,2024-02,36,1,2734.36,0,2.6
C0009136,occasional,AE,2023-12,73,0,248.25,0,2.9
C0009137,occasional,AU,2023-01,72,0,206.18,1,3.6
C0009138,occasional,AU,2022-08,67,0,84.96,0,3.3
C0009139,regular,US,2023-02,61,0,605.87,1,4.0
C0009140,loyalty,FR,2024-04,51,1,2250.21,1,3.2
C0009141,regular,FR,2023-11,39,0,385.06,0,3.5
C0009142,churned,CA,2023-11,44,0,57.71,1,1.0
C0009143,regular,US,2022-05,48,0,581.8,1,3.5
C0009144,occasional,AE,2022-01,45,0,114.0,1,3.0
C0009145,loyalty,FR,2024-01,67,1,1391.8,1,2.7
C0009146,new,AU,2024-11,27,0,73.45,1,3.8
C0009147,regular,FR,2023-01,22,0,556.67,1,1.0
C0009148,occasional,AU,2023-05,43,0,122.18,1,4.1
C0009149,regular,US,2024-11,29,0,395.87,1,4.5
C0009150,loyalty,US,2022-09,64,1,1134.78,0,1.5
C0009151,regular,US,2023-07,66,0,500.49,1,2.4
C0009152,regular,AE,2022-04,74,0,434.58,0,4.5
C0009153,occasional,US,2022-10,40,0,136.13,0,1.2
C0009154,churned,UK,2023-02,72,0,79.54,1,1.9
C0009155,occasional,JP,2024-01,23,0,249.45,1,4.2
C0009156,churned,CA,2022-12,72,0,51.01,1,2.4
C0009157,occasional,FR,2023-05,32,0,189.21,1,2.4
C0009158,loyalty,AE,2022-11,19,1,2043.45,1,2.6
C0009159,regular,US,2022-06,65,0,155.68,1,4.9
C0009160,regular,DE,2024-05,47,0,650.08,1,1.2
C0009161,regular,UK,2024-01,41,0,252.27,1,2.5
C0009162,new,AE,2023-12,29,0,73.3,1,2.4
C0009163,occasional,US,2023-09,41,0,171.77,1,4.9
C0009164,occasional,US,2022-05,53,0,161.12,1,2.2
C0009165,occasional,FR,2023-07,26,0,121.4,0,4.8
C0009166,regular,DE,2024-02,71,0,229.76,1,
C0009167,occasional,AU,2023-06,59,0,98.24,1,2.8
C0009168,loyalty,DE,2024-03,67,1,2126.62,1,3.7
C0009169,regular,AU,2022-12,20,0,168.35,1,2.9
C0009170,regular,DE,2023-07,67,0,151.22,0,1.9
C0009171,regular,AE,2023-02,67,0,630.11,0,4.4
C0009172,occasional,FR,2024-12,38,0,64.46,1,2.1
C0009173,loyalty,US,2022-07,50,1,543.2,1,4.4
C0009174,regular,US,2022-11,46,0,513.38,1,4.9
C0009175,churned,CA,2024-01,65,0,71.5,0,3.1
C0009176,churned,US,2022-03,34,0,56.98,1,1.7
C0009177,occasional,FR,2023-07,70,0,147.76,1,1.7
C0009178,occasional,US,2022-02,49,0,167.01,1,4.4
C0009179,new,FR,2023-08,18,0,36.23,1,2.1
C0009180,loyalty,US,2022-12,35,1,1988.64,1,3.0
C0009181,regular,UK,2022-07,26,0,558.13,1,4.1
C0009182,loyalty,UK,2023-06,64,1,2482.98,1,1.2
C0009183,regular,US,2022-12,41,0,758.96,0,2.7
C0009184,churned,DE,2022-03,44,0,46.33,1,3.7
C0009185,new,AU,2023-08,37,0,47.46,0,3.3
C0009186,churned,FR,2023-09,57,0,44.19,1,2.6
C0009187,new,JP,2023-12,74,0,94.53,1,2.4
C0009188,occasional,AE,2024-09,67,0,226.46,1,1.3
C0009189,new,UK,2024-02,74,0,74.4,0,3.4
C0009190,occasional,UK,2024-05,35,0,224.48,1,1.2
C0009191,occasional,CA,2023-12,55,0,211.49,1,3.1
C0009192,regular,UK,2024-01,53,0,365.22,1,1.5
C0009193,occasional,DE,2024-05,35,0,42.87,1,1.2
C0009194,regular,AU,2023-12,66,0,605.87,1,2.9
C0009195,occasional,CA,2023-07,70,0,153.67,1,2.2
C0009196,loyalty,DE,2024-03,72,1,974.03,0,3.0
C0009197,occasional,US,2024-11,74,0,181.77,1,1.7
C0009198,regular,UK,2023-06,27,0,649.52,1,4.9
C0009199,regular,FR,2022-09,26,0,661.88,1,1.1
C0009200,occasional,US,2023-03,56,0,191.33,0,1.5
C0009201,regular,FR,2022-01,59,0,291.42,1,3.8
C0009202,churned,UK,2022-12,42,0,95.22,1,4.7
C0009203,regular,US,2024-08,27,0,580.83,0,1.2
C0009204,regular,UK,2022-04,34,0,652.17,1,1.1
C0009205,loyalty,US,2024-08,25,1,1427.47,1,3.2
C0009206,new,AE,2023-09,26,0,34.85,1,2.8
C0009207,occasional,US,2022-12,28,0,43.37,1,1.8
C0009208,regular,AE,2023-06,51,0,465.86,1,1.5
C0009209,regular,US,2024-08,47,0,323.79,0,4.4
C0009210,new,CA,2022-05,37,0,36.39,1,1.5
C0009211,churned,FR,2023-09,48,0,99.68,1,3.8
C0009212,regular,US,2022-10,56,0,214.67,1,4.3
C0009213,loyalty,JP,2023-08,23,1,2607.23,1,1.1
C0009214,loyalty,DE,2024-05,34,1,2971.69,0,4.0
C0009215,loyalty,UK,2024-10,29,1,2624.83,1,3.7
C0009216,new,CA,2022-10,18,0,37.98,0,3.2
C0009217,churned,CA,2023-12,24,0,87.48,1,1.3
C0009218,churned,FR,2023-04,61,0,88.48,0,4.6
C0009219,new,JP,2023-07,67,0,11.94,1,4.6
C0009220,regular,US,2022-06,27,0,533.41,1,2.4
C0009221,churned,US,2024-07,61,0,58.91,1,2.3
C0009222,regular,US,2022-07,32,0,376.18,1,3.2
C0009223,regular,US,2022-02,25,0,700.88,1,4.5
C0009224,occasional,UK,2024-04,31,0,71.34,1,4.7
C0009225,loyalty,US,2023-03,70,1,1261.98,1,2.0
C0009226,new,UK,2022-03,37,0,12.34,1,3.2
C0009227,churned,US,2024-01,60,0,33.53,1,2.5
C0009228,new,US,2022-11,45,0,68.98,1,1.9
C0009229,new,FR,2024-12,42,0,35.32,1,1.0
C0009230,regular,US,2024-12,64,0,771.38,1,2.2
C0009231,loyalty,FR,2023-08,74,1,2856.9,0,2.3
C0009232,new,FR,2023-06,55,0,67.16,1,3.6
C0009233,occasional,UK,2023-05,66,0,186.16,0,3.6
C0009234,churned,CA,2023-10,26,0,42.44,1,4.9
C0009235,loyalty,CA,2024-09,69,1,1248.44,0,3.7
C0009236,regular,US,2023-12,28,0,205.18,1,1.6
C0009237,regular,FR,2022-04,28,0,356.62,1,3.4
C0009238,occasional,US,2022-08,66,0,229.19,1,1.7
C0009239,new,DE,2023-11,45,0,40.24,1,
C0009240,churned,UK,2023-02,32,0,54.57,1,4.7
C0009241,regular,FR,2023-06,19,0,194.65,1,1.7
C0009242,occasional,AU,2023-03,30,0,73.53,1,2.9
C0009243,loyalty,FR,2023-10,64,1,2263.33,1,4.6
C0009244,regular,AE,2022-09,18,0,175.68,0,3.4
C0009245,regular,UK,2022-03,70,0,476.19,1,2.8
C0009246,occasional,US,2022-09,62,0,204.4,1,2.3
C0009247,occasional,US,2024-01,29,0,243.81,1,1.5
C0009248,regular,UK,2023-10,60,0,594.8,1,4.4
C0009249,occasional,FR,2024-06,47,0,181.17,1,4.2
C0009250,new,US,2022-04,37,0,97.3,1,4.7
C0009251,regular,DE,2022-06,46,0,190.55,1,
C0009252,regular,US,2022-05,18,0,273.96,1,3.0
C0009253,new,UK,2023-09,68,0,99.32,1,1.8
C0009254,new,US,2023-09,62,0,85.2,0,4.5
C0009255,new,US,2022-06,28,0,49.85,0,1.8
C0009256,regular,US,2023-05,23,0,167.58,1,2.9
C0009257,occasional,US,2022-02,42,0,152.33,1,3.6
C0009258,churned,DE,2023-11,44,0,98.47,1,4.4
C0009259,regular,CA,2023-09,62,0,189.31,1,4.4
C0009260,regular,US,2022-01,65,0,347.85,0,2.5
C0009261,churned,DE,2022-04,21,0,52.89,1,1.5
C0009262,loyalty,UK,2024-02,31,1,713.3,1,3.0
C0009263,new,UK,2024-09,51,0,39.63,1,4.5
C0009264,new,US,2024-07,39,0,55.8,1,2.2
C0009265,regular,US,2023-09,74,0,609.24,1,3.2
C0009266,new,CA,2023-07,55,0,47.15,1,1.6
C0009267,occasional,CA,2024-06,36,0,67.58,1,4.0
C0009268,new,DE,2024-07,56,0,97.82,1,3.4
C0009269,churned,UK,2024-09,42,0,50.81,1,4.0
C0009270,new,US,2023-03,44,0,24.45,1,2.2
C0009271,loyalty,US,2023-06,58,1,2091.38,1,3.7
C0009272,new,US,2022-03,42,0,91.47,1,1.7
C0009273,churned,FR,2022-07,57,0,32.74,0,2.7
C0009274,occasional,US,2023-02,41,0,93.11,1,4.4
C0009275,occasional,US,2024-06,51,0,62.06,1,3.0
C0009276,loyalty,US,2023-05,45,1,1532.27,1,4.6
C0009277,new,US,2023-10,50,0,52.52,1,4.3
