anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,traversal_stopped,ci_ran,ci_actual_cum,ci_counterfactual_cum,ci_absolute_effect,ci_relative_effect_pct,ci_lower,ci_upper,ci_effect_significant,ci_confidence,ci_skip_reason,dw_ran,dw_treatment,dw_outcome,dw_ate_coeff,dw_p_value,dw_driver_deviation,dw_estimated_contribution,dw_effect_pct,dw_refutation_passed,dw_confidence,root_cause_confidence,causal_summary,is_externally_driven,external_driver_type,external_driver_detail,actionability_score,actionability_label,escalation_suppressed,suppression_reason,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,rca_narrative
ANO-20240620-SES,2024-06-20,sessions,3,LOW,UP,26.89,0.9039,0,,sessions,sessions,0.9039,UP,0,,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +26.9% on 2024-06-20; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[LOW] sessions moved UP +26.9% on 2024-06-20. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240820-SES,2024-08-20,sessions,3,LOW,UP,6.22,1.508,1,back_to_school_surge,sessions,sessions,1.508,UP,0,"n_orders, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +6.2% on 2024-08-20; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.20739,0.19968,0.07294,0.10939,[LOW] sessions moved UP +6.2% on 2024-08-20. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241105-SES,2024-11-05,sessions,3,LOW,UP,250.1,2.2678,1,bot_traffic_surge,sessions,sessions,2.2678,UP,0,"conversion_rate, n_orders, return_rate","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +250.1% on 2024-11-05; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.05181,-0.04472,-0.10943,-0.03947,[LOW] sessions moved UP +250.1% on 2024-11-05. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-SES,2024-12-14,sessions,3,LOW,UP,9.64,1.6816,0,,sessions,sessions,1.6816,UP,0,"avg_discount_pct, conversion_rate, inventory_health, n_orders, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +9.6% on 2024-12-14; suspected driver: sessions.,False,none,,1.0,HIGH,False,,-0.10494,0.38398,-0.1495,-0.13445,[LOW] sessions moved UP +9.6% on 2024-12-14. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250917-SES,2025-09-17,sessions,3,LOW,UP,234.82,2.2678,1,bot_traffic_surge,sessions,sessions,2.2678,UP,0,,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,sessions moved UP +234.8% on 2025-09-17; suspected driver: sessions.,False,none,,1.0,HIGH,False,,0.04631,-0.01456,0.00645,0.1885,[LOW] sessions moved UP +234.8% on 2025-09-17. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240417-INV,2024-04-17,inventory_health,3,LOW,UP,29.08,0.517,0,,inventory_health,inventory_health,0.517,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +29.1% on 2024-04-17; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[LOW] inventory_health moved UP +29.1% on 2024-04-17. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-INV,2024-06-18,inventory_health,3,LOW,DOWN,70.57,-0.9915,1,website_outage,inventory_health,inventory_health,-0.9915,DOWN,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +70.6% on 2024-06-18; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[LOW] inventory_health moved DOWN +70.6% on 2024-06-18. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240619-INV,2024-06-19,inventory_health,3,LOW,DOWN,91.82,-1.6148,0,,inventory_health,inventory_health,-1.6148,DOWN,0,"avg_discount_pct, n_stockouts","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +91.8% on 2024-06-19; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.09633,0.38278,0.15,0.00394,[LOW] inventory_health moved DOWN +91.8% on 2024-06-19. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240620-INV,2024-06-20,inventory_health,3,LOW,DOWN,47.99,-1.0235,0,,inventory_health,inventory_health,-1.0235,DOWN,0,,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +48.0% on 2024-06-20; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[LOW] inventory_health moved DOWN +48.0% on 2024-06-20. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240622-INV,2024-06-22,inventory_health,3,LOW,UP,-113.69,1.8474,0,,inventory_health,inventory_health,1.8474,UP,0,avg_order_value_usd,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -113.7% on 2024-06-22; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.19968,0.26634,0.14983,-0.00467,[LOW] inventory_health moved UP -113.7% on 2024-06-22. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240626-INV,2024-06-26,inventory_health,3,LOW,UP,409.06,1.2878,0,,inventory_health,inventory_health,1.2878,UP,0,bounce_rate,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +409.1% on 2024-06-26; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.21382,0.16615,0.14899,-0.10451,[LOW] inventory_health moved UP +409.1% on 2024-06-26. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240710-INV,2024-07-10,inventory_health,3,LOW,DOWN,152.83,-1.4533,1,marketing_tracking_outage,inventory_health,inventory_health,-1.4533,DOWN,0,"avg_order_value_usd, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +152.8% on 2024-07-10; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.22912,0.19001,0.14053,-0.09521,[LOW] inventory_health moved DOWN +152.8% on 2024-07-10. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240711-INV,2024-07-11,inventory_health,3,LOW,DOWN,47.83,-0.6578,0,,inventory_health,inventory_health,-0.6578,DOWN,0,"avg_order_value_usd, return_rate, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +47.8% on 2024-07-11; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.23702,0.22409,0.13961,-0.13685,[LOW] inventory_health moved DOWN +47.8% on 2024-07-11. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240820-INV,2024-08-20,inventory_health,3,LOW,UP,84.2,1.3739,1,back_to_school_surge,inventory_health,inventory_health,1.3739,UP,0,"n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +84.2% on 2024-08-20; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.20739,0.19968,0.07294,0.10939,[LOW] inventory_health moved UP +84.2% on 2024-08-20. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240821-INV,2024-08-21,inventory_health,3,LOW,UP,104.56,1.8568,0,,inventory_health,inventory_health,1.8568,UP,0,bounce_rate,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +104.6% on 2024-08-21; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.22761,0.19312,0.07067,0.09568,[LOW] inventory_health moved UP +104.6% on 2024-08-21. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241105-INV,2024-11-05,inventory_health,3,LOW,UP,25.11,1.4529,1,bot_traffic_surge,inventory_health,inventory_health,1.4529,UP,0,"conversion_rate, n_orders, return_rate, sessions","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +25.1% on 2024-11-05; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.05181,-0.04472,-0.10943,-0.03947,[LOW] inventory_health moved UP +25.1% on 2024-11-05. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241129-INV,2024-11-29,inventory_health,3,LOW,DOWN,-96.34,-1.8103,1,black_friday_spike,inventory_health,inventory_health,-1.8103,DOWN,0,"avg_order_value_usd, avg_roas, n_orders, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN -96.3% on 2024-11-29; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.1984,0.05041,-0.14141,-0.04948,[LOW] inventory_health moved DOWN -96.3% on 2024-11-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241202-INV,2024-12-02,inventory_health,3,LOW,DOWN,-51.32,-0.5261,1,cyber_monday_halo,inventory_health,inventory_health,-0.5261,DOWN,0,,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN -51.3% on 2024-12-02; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.20865,0.06738,-0.14381,-0.06632,[LOW] inventory_health moved DOWN -51.3% on 2024-12-02. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-INV,2024-12-14,inventory_health,3,LOW,UP,239.11,1.5676,0,,inventory_health,inventory_health,1.5676,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +239.1% on 2024-12-14; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.10494,0.38398,-0.1495,-0.13445,[LOW] inventory_health moved UP +239.1% on 2024-12-14. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241216-INV,2024-12-16,inventory_health,3,LOW,DOWN,-10.2,-0.16,0,,inventory_health,inventory_health,-0.16,DOWN,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN -10.2% on 2024-12-16; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.12788,0.35268,-0.14983,-0.1152,[LOW] inventory_health moved DOWN -10.2% on 2024-12-16. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250114-INV,2025-01-14,inventory_health,3,LOW,UP,32.5,1.4108,0,,inventory_health,inventory_health,1.4108,UP,0,avg_roas,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP +32.5% on 2025-01-14; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.04681,0.15247,-0.13605,0.00062,[LOW] inventory_health moved UP +32.5% on 2025-01-14. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250126-INV,2025-01-26,inventory_health,3,LOW,DOWN,53.45,-0.9349,0,,inventory_health,inventory_health,-0.9349,DOWN,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +53.5% on 2025-01-26; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.15766,0.2559,-0.1202,-0.15726,[LOW] inventory_health moved DOWN +53.5% on 2025-01-26. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250127-INV,2025-01-27,inventory_health,3,LOW,DOWN,80.39,-1.4505,0,,inventory_health,inventory_health,-1.4505,DOWN,0,"n_stockouts, total_clicks","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +80.4% on 2025-01-27; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.08221,0.29612,-0.11864,-0.15758,[LOW] inventory_health moved DOWN +80.4% on 2025-01-27. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250128-INV,2025-01-28,inventory_health,3,LOW,DOWN,27.54,-0.6826,0,,inventory_health,inventory_health,-0.6826,DOWN,0,return_rate,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +27.5% on 2025-01-28; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.09876,0.33782,-0.11704,-0.23,[LOW] inventory_health moved DOWN +27.5% on 2025-01-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250129-INV,2025-01-29,inventory_health,3,LOW,UP,-11.44,0.5499,0,,inventory_health,inventory_health,0.5499,UP,0,"avg_discount_pct, conversion_rate, n_orders, return_rate, sessions, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -11.4% on 2025-01-29; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.07669,0.4652,-0.11541,-0.2314,[LOW] inventory_health moved UP -11.4% on 2025-01-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-INV,2025-01-31,inventory_health,3,LOW,UP,-38.69,1.2941,0,,inventory_health,inventory_health,1.2941,UP,0,avg_roas,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -38.7% on 2025-01-31; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.08003,0.52883,-0.11205,-0.17348,[LOW] inventory_health moved UP -38.7% on 2025-01-31. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-INV,2025-02-01,inventory_health,3,LOW,UP,-39.29,1.079,0,,inventory_health,inventory_health,1.079,UP,0,,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -39.3% on 2025-02-01; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.15255,0.46134,-0.11031,-0.10342,[LOW] inventory_health moved UP -39.3% on 2025-02-01. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250204-INV,2025-02-04,inventory_health,3,LOW,UP,-60.33,0.9263,0,,inventory_health,inventory_health,0.9263,UP,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -60.3% on 2025-02-04; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.02153,0.39699,-0.10492,-0.0973,[LOW] inventory_health moved UP -60.3% on 2025-02-04. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250525-INV,2025-05-25,inventory_health,3,LOW,DOWN,106.66,-0.8351,0,,inventory_health,inventory_health,-0.8351,DOWN,0,"avg_roas, total_clicks","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +106.7% on 2025-05-25; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,-0.12507,-0.12468,0.13494,0.00104,[LOW] inventory_health moved DOWN +106.7% on 2025-05-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250917-INV,2025-09-17,inventory_health,3,LOW,UP,-21.78,0.3475,1,bot_traffic_surge,inventory_health,inventory_health,0.3475,UP,0,sessions,"n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -21.8% on 2025-09-17; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.04631,-0.01456,0.00645,0.1885,[LOW] inventory_health moved UP -21.8% on 2025-09-17. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-INV,2025-09-24,inventory_health,3,LOW,DOWN,10.32,-0.1929,0,,inventory_health,inventory_health,-0.1929,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +10.3% on 2025-09-24; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.02496,0.23933,-0.01161,0.15425,[LOW] inventory_health moved DOWN +10.3% on 2025-09-24. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250925-INV,2025-09-25,inventory_health,3,LOW,DOWN,14.29,-0.3645,0,,inventory_health,inventory_health,-0.3645,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved DOWN +14.3% on 2025-09-25; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.02264,0.31272,-0.01418,0.12496,[LOW] inventory_health moved DOWN +14.3% on 2025-09-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20251128-INV,2025-11-28,inventory_health,3,LOW,UP,-15.44,0.3912,1,black_friday_spike,inventory_health,inventory_health,0.3912,UP,0,"avg_order_value_usd, n_orders, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,inventory_health moved UP -15.4% on 2025-11-28; suspected driver: inventory_health.,False,none,,1.0,HIGH,False,,0.03214,-0.03777,-0.13961,-0.02767,[LOW] inventory_health moved UP -15.4% on 2025-11-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240417-DSC,2024-04-17,avg_discount_pct,3,LOW,UP,25.16,1.8377,0,,avg_discount_pct,avg_discount_pct,1.8377,UP,0,"conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +25.2% on 2024-04-17; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.17425,0.29856,0.06953,-0.00695,[LOW] avg_discount_pct moved UP +25.2% on 2024-04-17. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-DSC,2024-06-18,avg_discount_pct,3,LOW,UP,34.86,2.1964,1,website_outage,avg_discount_pct,avg_discount_pct,2.1964,UP,0,"avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +34.9% on 2024-06-18; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.17751,0.36144,0.14997,-0.00756,[LOW] avg_discount_pct moved UP +34.9% on 2024-06-18. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240619-DSC,2024-06-19,avg_discount_pct,3,LOW,UP,30.12,1.5021,0,,avg_discount_pct,avg_discount_pct,1.5021,UP,0,"inventory_health, n_stockouts","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +30.1% on 2024-06-19; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.09633,0.38278,0.15,0.00394,[LOW] avg_discount_pct moved UP +30.1% on 2024-06-19. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240620-DSC,2024-06-20,avg_discount_pct,3,LOW,UP,28.64,1.3271,0,,avg_discount_pct,avg_discount_pct,1.3271,UP,0,,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +28.6% on 2024-06-20; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.06756,0.45172,0.14999,0.02963,[LOW] avg_discount_pct moved UP +28.6% on 2024-06-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240621-DSC,2024-06-21,avg_discount_pct,3,LOW,UP,3.97,0.2142,0,,avg_discount_pct,avg_discount_pct,0.2142,UP,0,,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +4.0% on 2024-06-21; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.10159,0.26754,0.14993,0.00869,[LOW] avg_discount_pct moved UP +4.0% on 2024-06-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240622-DSC,2024-06-22,avg_discount_pct,3,LOW,UP,0.41,0.0284,0,,avg_discount_pct,avg_discount_pct,0.0284,UP,0,"avg_order_value_usd, inventory_health","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +0.4% on 2024-06-22; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.19968,0.26634,0.14983,-0.00467,[LOW] avg_discount_pct moved UP +0.4% on 2024-06-22. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240820-DSC,2024-08-20,avg_discount_pct,3,LOW,UP,15.38,1.4517,1,back_to_school_surge,avg_discount_pct,avg_discount_pct,1.4517,UP,0,"n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +15.4% on 2024-08-20; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.20739,0.19968,0.07294,0.10939,[LOW] avg_discount_pct moved UP +15.4% on 2024-08-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240821-DSC,2024-08-21,avg_discount_pct,3,LOW,UP,10.29,0.9958,0,,avg_discount_pct,avg_discount_pct,0.9958,UP,0,"bounce_rate, inventory_health","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +10.3% on 2024-08-21; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.22761,0.19312,0.07067,0.09568,[LOW] avg_discount_pct moved UP +10.3% on 2024-08-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-DSC,2024-12-14,avg_discount_pct,3,LOW,UP,18.81,1.6718,0,,avg_discount_pct,avg_discount_pct,1.6718,UP,0,"conversion_rate, inventory_health, n_orders, sessions, total_clicks, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +18.8% on 2024-12-14; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,-0.10494,0.38398,-0.1495,-0.13445,[LOW] avg_discount_pct moved UP +18.8% on 2024-12-14. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241216-DSC,2024-12-16,avg_discount_pct,3,LOW,UP,7.14,0.8269,0,,avg_discount_pct,avg_discount_pct,0.8269,UP,0,"avg_order_value_usd, bounce_rate","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +7.1% on 2024-12-16; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,-0.12788,0.35268,-0.14983,-0.1152,[LOW] avg_discount_pct moved UP +7.1% on 2024-12-16. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250130-DSC,2025-01-30,avg_discount_pct,3,LOW,UP,21.9,1.4369,0,,avg_discount_pct,avg_discount_pct,1.4369,UP,0,,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +21.9% on 2025-01-30; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,-0.11527,0.53216,-0.11375,-0.21728,[LOW] avg_discount_pct moved UP +21.9% on 2025-01-30. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-DSC,2025-01-31,avg_discount_pct,3,LOW,UP,15.28,1.0982,0,,avg_discount_pct,avg_discount_pct,1.0982,UP,0,avg_roas,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +15.3% on 2025-01-31; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,-0.08003,0.52883,-0.11205,-0.17348,[LOW] avg_discount_pct moved UP +15.3% on 2025-01-31. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-DSC,2025-02-01,avg_discount_pct,3,LOW,UP,4.22,0.4235,0,,avg_discount_pct,avg_discount_pct,0.4235,UP,0,,"conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +4.2% on 2025-02-01; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,-0.15255,0.46134,-0.11031,-0.10342,[LOW] avg_discount_pct moved UP +4.2% on 2025-02-01. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-DSC,2025-09-24,avg_discount_pct,3,LOW,UP,19.44,1.7208,0,,avg_discount_pct,avg_discount_pct,1.7208,UP,0,"conversion_rate, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",tier_2_3_no_traversal,False,,,,,,,,,,False,,,,,,,,,,,avg_discount_pct moved UP +19.4% on 2025-09-24; suspected driver: avg_discount_pct.,False,none,,1.0,HIGH,False,,0.02496,0.23933,-0.01161,0.15425,[LOW] avg_discount_pct moved UP +19.4% on 2025-09-24. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
