anomaly_id,date,kpi,tier,severity,votes,direction,actual_value,expected_value,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,root_cause_confidence,confidence_tier,ci_ran,ci_relative_effect_pct,ci_effect_significant,ci_confidence,dw_ran,dw_treatment,dw_effect_pct,dw_refutation_passed,dw_p_value,is_externally_driven,external_driver_type,external_driver_detail,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,actionability_score,actionability_label,escalation_suppressed,suppression_reason,rca_completeness_score,layer4_priority_flag,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,revenue_impact_factor,tier_factor,confidence_factor,recoverability_factor,external_factor,priority_score,priority_band,priority_rank
ANO-20241202-AOV,2024-12-02,avg_order_value_usd,2,MEDIUM,2,UP,128.65,92.7557,38.7,0.6107,1,cyber_monday_halo,avg_order_value_usd,avg_order_value_usd,0.6107,UP,0,,total_revenue_usd,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20865,0.06738,-0.14381,-0.06632,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] avg_order_value_usd moved UP +38.7% on 2024-12-02. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.,-50899.59,-25286.0,638,-218141.1,-62.0666,"Average order value surged +38.7% above forecast. Weekly revenue uplift: +$50,900 (+$218,141 monthly, 62.1% above plan). Approximately 638 customers contributed to the uplift.",0.852863,0.6,0.5,1.0,1.0,0.748502,MEDIUM,86
ANO-20251128-AOV,2025-11-28,avg_order_value_usd,2,MEDIUM,2,UP,212.66,77.7343,173.57,2.2677,1,black_friday_spike,avg_order_value_usd,avg_order_value_usd,2.2677,UP,0,"n_orders, total_clicks, total_revenue_usd",total_revenue_usd,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.03214,-0.03777,-0.13961,-0.02767,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] avg_order_value_usd moved UP +173.6% on 2025-11-28. Root: avg_order_value_usd (no deeper driver above watch threshold). No external suppression. Fully actionable.,-191330.18,-95049.39,2399,-819986.49,-233.3066,"Average order value surged +173.6% above forecast. Weekly revenue uplift: +$191,330 (+$819,986 monthly, 233.3% above plan). Approximately 2,399 customers contributed to the uplift.",0.957067,0.6,0.5,1.0,1.0,0.784973,HIGH,82
ANO-20240626-BNC,2024-06-26,bounce_rate,2,MEDIUM,2,UP,0.471,0.417,12.95,1.7726,0,,bounce_rate,bounce_rate,1.7726,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.21382,0.16615,0.14899,-0.10451,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] bounce_rate moved UP +12.9% on 2024-06-26. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,4461.39,2216.34,56,19120.25,5.4402,"Bounce rate is tracking $4,461 below forecast for the week. At current trajectory, this represents a $19,120 monthly shortfall — 5.4% below plan. Approximately 56 customers experienced degraded bounce rate.",0.661289,0.6,0.5,1.0,1.0,0.681451,MEDIUM,95
ANO-20240710-BNC,2024-07-10,bounce_rate,2,MEDIUM,2,DOWN,0.364,0.4069,-10.54,-1.197,1,marketing_tracking_outage,bounce_rate,bounce_rate,-1.197,DOWN,0,"avg_order_value_usd, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.22912,0.19001,0.14053,-0.09521,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] bounce_rate moved DOWN -10.5% on 2024-07-10. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3544.33,-1760.76,44,-15189.98,-4.3219,"Bounce rate surged -10.5% above forecast. Weekly revenue uplift: +$3,544 (+$15,190 monthly, 4.3% above plan). Approximately 44 customers contributed to the uplift.",0.643181,0.6,0.5,1.0,1.0,0.675113,MEDIUM,98
ANO-20241105-BNC,2024-11-05,bounce_rate,2,MEDIUM,2,UP,0.457,0.425,7.53,1.4249,1,bot_traffic_surge,bounce_rate,bounce_rate,1.4249,UP,0,"conversion_rate, n_orders, return_rate, sessions","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.05181,-0.04472,-0.10943,-0.03947,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] bounce_rate moved UP +7.5% on 2024-11-05. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,2643.79,1313.39,33,11330.52,3.2238,"Bounce rate is tracking $2,644 below forecast for the week. At current trajectory, this represents a $11,331 monthly shortfall — 3.2% below plan. Approximately 33 customers experienced degraded bounce rate.",0.620112,0.6,0.5,1.0,1.0,0.667039,MEDIUM,99
ANO-20250127-BNC,2025-01-27,bounce_rate,2,MEDIUM,2,UP,0.475,0.428,10.98,1.4548,0,,bounce_rate,bounce_rate,1.4548,UP,0,"n_stockouts, total_clicks","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08221,0.29612,-0.11864,-0.15758,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] bounce_rate moved UP +11.0% on 2025-01-27. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,3883.06,1929.04,49,16641.7,4.735,"Bounce rate is tracking $3,883 below forecast for the week. At current trajectory, this represents a $16,642 monthly shortfall — 4.7% below plan. Approximately 49 customers experienced degraded bounce rate.",0.650364,0.6,0.5,1.0,1.0,0.677627,MEDIUM,97
ANO-20250204-BNC,2025-02-04,bounce_rate,2,MEDIUM,2,UP,0.478,0.3959,20.74,1.6541,0,,bounce_rate,bounce_rate,1.6541,UP,0,avg_order_value_usd,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.02153,0.39699,-0.10492,-0.0973,1.0,HIGH,False,,0,INVESTIGATE,[MEDIUM] bounce_rate moved UP +20.7% on 2025-02-04. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,6782.97,3369.66,85,29069.86,8.2711,"Bounce rate is tracking $6,783 below forecast for the week. At current trajectory, this represents a $29,070 monthly shortfall — 8.3% below plan. Approximately 85 customers experienced degraded bounce rate.",0.694259,0.6,0.5,1.0,1.0,0.692991,MEDIUM,91
ANO-20240417-CLK,2024-04-17,total_clicks,3,LOW,2,UP,52873.0,46749.8571,13.1,0.2691,0,,total_clicks,total_clicks,0.2691,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17425,0.29856,0.06953,-0.00695,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +13.1% on 2024-04-17. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-9585.81,-4762.06,120,-41082.06,-11.6889,"Ad clicks surged +13.1% above forecast. Weekly revenue uplift: +$9,586 (+$41,082 monthly, 11.7% above plan). Approximately 120 customers contributed to the uplift.",0.721477,0.3,0.3,1.0,1.0,0.587517,MEDIUM,133
ANO-20240618-CLK,2024-06-18,total_clicks,3,LOW,2,UP,60397.0,60313.8571,0.14,0.0035,1,website_outage,total_clicks,total_clicks,0.0035,UP,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17751,0.36144,0.14997,-0.00756,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +0.1% on 2024-06-18. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-130.16,-64.66,2,-557.83,-0.1587,"Ad clicks surged +0.1% above forecast. Weekly revenue uplift: +$130 (+$558 monthly, 0.2% above plan). Approximately 2 customers contributed to the uplift.",0.383146,0.3,0.3,1.0,1.0,0.469101,LOW,177
ANO-20240619-CLK,2024-06-19,total_clicks,3,LOW,2,UP,92079.0,64726.7143,42.26,1.0256,0,,total_clicks,total_clicks,1.0256,UP,0,"avg_discount_pct, inventory_health, n_stockouts",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.09633,0.38278,0.15,0.00394,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +42.3% on 2024-06-19. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-42820.15,-21272.28,537,-183514.93,-52.2146,"Ad clicks surged +42.3% above forecast. Weekly revenue uplift: +$42,820 (+$183,515 monthly, 52.2% above plan). Approximately 537 customers contributed to the uplift.",0.839261,0.3,0.3,1.0,1.0,0.628741,MEDIUM,111
ANO-20240620-CLK,2024-06-20,total_clicks,3,LOW,2,DOWN,50563.0,60099.1429,-15.87,-0.37,0,,total_clicks,total_clicks,-0.37,DOWN,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.06756,0.45172,0.14999,0.02963,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -15.9% on 2024-06-20. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,14928.88,7416.4,187,63980.93,18.2042,"Ad clicks is tracking $14,929 below forecast for the week. At current trajectory, this represents a $63,981 monthly shortfall — 18.2% below plan. Approximately 187 customers experienced degraded ad clicks.",0.75634,0.3,0.3,1.0,1.0,0.599719,MEDIUM,123
ANO-20240621-CLK,2024-06-21,total_clicks,3,LOW,2,DOWN,25713.0,52854.4286,-51.35,-0.9873,0,,total_clicks,total_clicks,-0.9873,DOWN,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.10159,0.26754,0.14993,0.00869,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -51.4% on 2024-06-21. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,42490.05,21108.29,533,182100.23,51.8121,"Ad clicks is tracking $42,490 below forecast for the week. At current trajectory, this represents a $182,100 monthly shortfall — 51.8% below plan. Approximately 533 customers experienced degraded ad clicks.",0.838652,0.3,0.3,1.0,1.0,0.628528,MEDIUM,112
ANO-20240622-CLK,2024-06-22,total_clicks,3,LOW,2,DOWN,33901.0,55355.8571,-38.76,-0.8858,0,,total_clicks,total_clicks,-0.8858,DOWN,0,"avg_order_value_usd, inventory_health",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.19968,0.26634,0.14983,-0.00467,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -38.8% on 2024-06-22. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,33587.69,16685.76,421,143947.26,40.9566,"Ad clicks is tracking $33,588 below forecast for the week. At current trajectory, this represents a $143,947 monthly shortfall — 41.0% below plan. Approximately 421 customers experienced degraded ad clicks.",0.82015,0.3,0.3,1.0,1.0,0.622052,MEDIUM,113
ANO-20240626-CLK,2024-06-26,total_clicks,3,LOW,2,DOWN,16286.0,49012.4286,-66.77,-0.9567,0,,total_clicks,total_clicks,-0.9567,DOWN,0,bounce_rate,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.21382,0.16615,0.14899,-0.10451,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -66.8% on 2024-06-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,51233.4,25451.83,642,219571.72,62.4736,"Ad clicks is tracking $51,233 below forecast for the week. At current trajectory, this represents a $219,572 monthly shortfall — 62.5% below plan. Approximately 642 customers experienced degraded ad clicks.",0.853378,0.3,0.3,1.0,1.0,0.633682,MEDIUM,106
ANO-20240711-CLK,2024-07-11,total_clicks,3,LOW,2,UP,86778.0,65509.0,32.47,0.8134,0,,total_clicks,total_clicks,0.8134,UP,0,"avg_order_value_usd, return_rate, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.23702,0.22409,0.13961,-0.13685,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +32.5% on 2024-07-11. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-33296.73,-16541.22,417,-142700.29,-40.6018,"Ad clicks surged +32.5% above forecast. Weekly revenue uplift: +$33,297 (+$142,700 monthly, 40.6% above plan). Approximately 417 customers contributed to the uplift.",0.819466,0.3,0.3,1.0,1.0,0.621813,MEDIUM,114
ANO-20240723-CLK,2024-07-23,total_clicks,3,LOW,2,DOWN,18244.0,59434.0,-69.3,-1.0362,0,,total_clicks,total_clicks,-1.0362,DOWN,0,"avg_order_value_usd, inventory_health",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.39181,0.10941,0.12539,-0.0161,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -69.3% on 2024-07-23. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,64483.17,32034.08,809,276356.43,78.6303,"Ad clicks is tracking $64,483 below forecast for the week. At current trajectory, this represents a $276,356 monthly shortfall — 78.6% below plan. Approximately 809 customers experienced degraded ad clicks.",0.871479,0.3,0.3,1.0,1.0,0.640018,MEDIUM,102
ANO-20241105-CLK,2024-11-05,total_clicks,3,LOW,2,DOWN,28260.0,44354.7143,-36.29,-0.6737,1,bot_traffic_surge,total_clicks,total_clicks,-0.6737,DOWN,0,"conversion_rate, n_orders, return_rate, sessions",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.05181,-0.04472,-0.10943,-0.03947,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -36.3% on 2024-11-05. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,25196.36,12517.1,316,107984.41,30.7243,"Ad clicks is tracking $25,196 below forecast for the week. At current trajectory, this represents a $107,984 monthly shortfall — 30.7% below plan. Approximately 316 customers experienced degraded ad clicks.",0.797529,0.3,0.3,1.0,1.0,0.614135,MEDIUM,119
ANO-20241129-CLK,2024-11-29,total_clicks,3,LOW,2,UP,98028.0,66290.5714,47.88,0.7283,1,black_friday_spike,total_clicks,total_clicks,0.7283,UP,0,"avg_order_value_usd, avg_roas, inventory_health, n_orders, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.1984,0.05041,-0.14141,-0.04948,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +47.9% on 2024-11-29. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-49685.12,-24682.67,623,-212936.21,-60.5857,"Ad clicks surged +47.9% above forecast. Weekly revenue uplift: +$49,685 (+$212,936 monthly, 60.6% above plan). Approximately 623 customers contributed to the uplift.",0.850963,0.3,0.3,1.0,1.0,0.632837,MEDIUM,109
ANO-20241202-CLK,2024-12-02,total_clicks,3,LOW,2,UP,103765.0,71136.5714,45.87,0.837,1,cyber_monday_halo,total_clicks,total_clicks,0.837,UP,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20865,0.06738,-0.14381,-0.06632,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +45.9% on 2024-12-02. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-51079.98,-25375.62,640,-218914.21,-62.2865,"Ad clicks surged +45.9% above forecast. Weekly revenue uplift: +$51,080 (+$218,914 monthly, 62.3% above plan). Approximately 640 customers contributed to the uplift.",0.853142,0.3,0.3,1.0,1.0,0.6336,MEDIUM,107
ANO-20241214-CLK,2024-12-14,total_clicks,3,LOW,2,UP,89288.0,56378.2857,58.37,1.9888,0,,total_clicks,total_clicks,1.9888,UP,0,"avg_discount_pct, conversion_rate, inventory_health, n_orders, sessions, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.10494,0.38398,-0.1495,-0.13445,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +58.4% on 2024-12-14. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-51520.34,-25594.38,646,-220801.44,-62.8235,"Ad clicks surged +58.4% above forecast. Weekly revenue uplift: +$51,520 (+$220,801 monthly, 62.8% above plan). Approximately 646 customers contributed to the uplift.",0.853817,0.3,0.3,1.0,1.0,0.633836,MEDIUM,105
ANO-20250126-CLK,2025-01-26,total_clicks,3,LOW,2,DOWN,29028.0,48023.4286,-39.55,-0.8499,0,,total_clicks,total_clicks,-0.8499,DOWN,0,"avg_order_value_usd, bounce_rate",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15766,0.2559,-0.1202,-0.15726,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -39.5% on 2025-01-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,29737.45,14773.03,373,127446.2,36.2616,"Ad clicks is tracking $29,737 below forecast for the week. At current trajectory, this represents a $127,446 monthly shortfall — 36.3% below plan. Approximately 373 customers experienced degraded ad clicks.",0.810569,0.3,0.3,1.0,1.0,0.618699,MEDIUM,116
ANO-20250127-CLK,2025-01-27,total_clicks,3,LOW,2,UP,113223.0,59875.0,89.1,1.6941,0,,total_clicks,total_clicks,1.6941,UP,0,n_stockouts,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08221,0.29612,-0.11864,-0.15758,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +89.1% on 2025-01-27. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-83516.58,-41489.53,1047,-357928.21,-101.8395,"Ad clicks surged +89.1% above forecast. Weekly revenue uplift: +$83,517 (+$357,928 monthly, 101.8% above plan). Approximately 1,047 customers contributed to the uplift.",0.891832,0.3,0.3,1.0,1.0,0.647141,MEDIUM,101
ANO-20250128-CLK,2025-01-28,total_clicks,3,LOW,2,DOWN,31700.0,52425.4286,-39.53,-0.6677,0,,total_clicks,total_clicks,-0.6677,DOWN,0,return_rate,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.09876,0.33782,-0.11704,-0.23,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -39.5% on 2025-01-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,32445.77,16118.47,407,139053.3,39.5641,"Ad clicks is tracking $32,446 below forecast for the week. At current trajectory, this represents a $139,053 monthly shortfall — 39.6% below plan. Approximately 407 customers experienced degraded ad clicks.",0.817428,0.3,0.3,1.0,1.0,0.6211,MEDIUM,115
ANO-20250130-CLK,2025-01-30,total_clicks,3,LOW,2,DOWN,43083.0,48825.2857,-11.76,-0.1887,0,,total_clicks,total_clicks,-0.1887,DOWN,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.11527,0.53216,-0.11375,-0.21728,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -11.8% on 2025-01-30. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,8989.58,4465.86,113,38526.77,10.9618,"Ad clicks is tracking $8,990 below forecast for the week. At current trajectory, this represents a $38,527 monthly shortfall — 11.0% below plan. Approximately 113 customers experienced degraded ad clicks.",0.716423,0.3,0.3,1.0,1.0,0.585748,MEDIUM,135
ANO-20250131-CLK,2025-01-31,total_clicks,3,LOW,2,UP,95828.0,58922.4286,62.63,1.1218,0,,total_clicks,total_clicks,1.1218,UP,0,avg_roas,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08003,0.52883,-0.11205,-0.17348,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +62.6% on 2025-01-31. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-57775.87,-28702.01,724,-247610.88,-70.4515,"Ad clicks surged +62.6% above forecast. Weekly revenue uplift: +$57,776 (+$247,611 monthly, 70.5% above plan). Approximately 724 customers contributed to the uplift.",0.862835,0.3,0.3,1.0,1.0,0.636992,MEDIUM,104
ANO-20250201-CLK,2025-02-01,total_clicks,3,LOW,2,UP,72679.0,63347.1429,14.73,0.2891,0,,total_clicks,total_clicks,0.2891,UP,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15255,0.46134,-0.11031,-0.10342,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +14.7% on 2025-02-01. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-14609.07,-7257.52,183,-62610.31,-17.8142,"Ad clicks surged +14.7% above forecast. Weekly revenue uplift: +$14,609 (+$62,610 monthly, 17.8% above plan). Approximately 183 customers contributed to the uplift.",0.754636,0.3,0.3,1.0,1.0,0.599123,MEDIUM,124
ANO-20250202-CLK,2025-02-02,total_clicks,3,LOW,2,UP,70619.0,69288.7143,1.92,0.0467,0,,total_clicks,total_clicks,0.0467,UP,0,,avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.11115,0.42484,-0.10855,-0.07824,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +1.9% on 2025-02-02. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-2082.57,-1034.58,26,-8925.3,-2.5395,"Ad clicks surged +1.9% above forecast. Weekly revenue uplift: +$2,083 (+$8,925 monthly, 2.5% above plan). Approximately 26 customers contributed to the uplift.",0.601335,0.3,0.3,1.0,1.0,0.545467,MEDIUM,156
ANO-20250204-CLK,2025-02-04,total_clicks,3,LOW,2,DOWN,60780.0,62088.1429,-2.11,-0.064,0,,total_clicks,total_clicks,-0.064,DOWN,0,"avg_order_value_usd, bounce_rate",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.02153,0.39699,-0.10492,-0.0973,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -2.1% on 2025-02-04. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,2047.9,1017.36,26,8776.73,2.4972,"Ad clicks is tracking $2,048 below forecast for the week. At current trajectory, this represents a $8,777 monthly shortfall — 2.5% below plan. Approximately 26 customers experienced degraded ad clicks.",0.600014,0.3,0.3,1.0,1.0,0.545005,MEDIUM,158
ANO-20250924-CLK,2025-09-24,total_clicks,3,LOW,2,UP,93154.0,75485.0,23.41,0.6928,0,,total_clicks,total_clicks,0.6928,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02496,0.23933,-0.01161,0.15425,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +23.4% on 2025-09-24. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-27660.92,-13741.44,347,-118546.78,-33.7295,"Ad clicks surged +23.4% above forecast. Weekly revenue uplift: +$27,661 (+$118,547 monthly, 33.7% above plan). Approximately 347 customers contributed to the uplift.",0.804873,0.3,0.3,1.0,1.0,0.616706,MEDIUM,118
ANO-20250925-CLK,2025-09-25,total_clicks,3,LOW,2,UP,74788.0,70625.4286,5.89,0.1989,0,,total_clicks,total_clicks,0.1989,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02264,0.31272,-0.01418,0.12496,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved UP +5.9% on 2025-09-25. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,-6516.53,-3237.29,82,-27927.98,-7.9462,"Ad clicks surged +5.9% above forecast. Weekly revenue uplift: +$6,517 (+$27,928 monthly, 7.9% above plan). Approximately 82 customers contributed to the uplift.",0.691105,0.3,0.3,1.0,1.0,0.576887,MEDIUM,141
ANO-20251128-CLK,2025-11-28,total_clicks,3,LOW,2,DOWN,22968.0,63503.5714,-63.83,-1.8655,1,black_friday_spike,total_clicks,total_clicks,-1.8655,DOWN,0,"avg_order_value_usd, n_orders, total_revenue_usd",avg_roas,,UNAVAILABLE,False,,,,False,,,,,False,none,,0.03214,-0.03777,-0.13961,-0.02767,1.0,HIGH,False,,0,MONITOR,[LOW] total_clicks moved DOWN -63.8% on 2025-11-28. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,63458.66,31525.12,796,271965.67,77.381,"Ad clicks is tracking $63,459 below forecast for the week. At current trajectory, this represents a $271,966 monthly shortfall — 77.4% below plan. Approximately 796 customers experienced degraded ad clicks.",0.870218,0.3,0.3,1.0,1.0,0.639576,MEDIUM,103
ANO-20240417-SES,2024-04-17,sessions,3,LOW,2,UP,9711.0,8732.7143,11.2,1.8606,0,,sessions,sessions,1.8606,UP,0,"avg_discount_pct, conversion_rate, n_orders, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17425,0.29856,0.06953,-0.00695,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +11.2% on 2024-04-17. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-9633.07,-4785.54,121,-41284.58,-11.7465,"Web sessions surged +11.2% above forecast. Weekly revenue uplift: +$9,633 (+$41,285 monthly, 11.7% above plan). Approximately 121 customers contributed to the uplift.",0.721864,0.3,0.3,1.0,1.0,0.587652,MEDIUM,132
ANO-20240618-SES,2024-06-18,sessions,3,LOW,2,DOWN,3053.0,7758.1429,-60.65,-2.2609,1,website_outage,sessions,sessions,-2.2609,DOWN,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17751,0.36144,0.14997,-0.00756,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved DOWN -60.6% on 2024-06-18. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,46331.01,23016.41,581,198561.48,56.4957,"Web sessions is tracking $46,331 below forecast for the week. At current trajectory, this represents a $198,561 monthly shortfall — 56.5% below plan. Approximately 581 customers experienced degraded web sessions.",0.845463,0.3,0.3,1.0,1.0,0.630912,MEDIUM,110
ANO-20240620-SES,2024-06-20,sessions,3,LOW,2,UP,10522.0,8292.4286,26.89,0.9039,0,,sessions,sessions,0.9039,UP,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.06756,0.45172,0.14999,0.02963,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +26.9% on 2024-06-20. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-21954.34,-10906.52,275,-94090.02,-26.771,"Web sessions surged +26.9% above forecast. Weekly revenue uplift: +$21,954 (+$94,090 monthly, 26.8% above plan). Approximately 275 customers contributed to the uplift.",0.78669,0.3,0.3,1.0,1.0,0.610342,MEDIUM,120
ANO-20240820-SES,2024-08-20,sessions,3,LOW,2,UP,9270.0,8727.2857,6.22,1.508,1,back_to_school_surge,sessions,sessions,1.508,UP,0,"n_orders, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20739,0.19968,0.07294,0.10939,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +6.2% on 2024-08-20. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-5344.05,-2654.83,67,-22903.06,-6.5165,"Web sessions surged +6.2% above forecast. Weekly revenue uplift: +$5,344 (+$22,903 monthly, 6.5% above plan). Approximately 67 customers contributed to the uplift.",0.675496,0.3,0.3,1.0,1.0,0.571424,MEDIUM,145
