anomaly_id,date,kpi,tier,severity,votes,direction,actual_value,expected_value,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,root_cause_confidence,confidence_tier,ci_ran,ci_relative_effect_pct,ci_effect_significant,ci_confidence,dw_ran,dw_treatment,dw_effect_pct,dw_refutation_passed,dw_p_value,is_externally_driven,external_driver_type,external_driver_detail,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,actionability_score,actionability_label,escalation_suppressed,suppression_reason,rca_completeness_score,layer4_priority_flag,rca_narrative
ANO-20250127-INV,2025-01-27,inventory_health,3,LOW,2,DOWN,-0.3442,-0.1908,80.39,-1.4505,0,,inventory_health,inventory_health,-1.4505,DOWN,0,"n_stockouts, total_clicks","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08221,0.29612,-0.11864,-0.15758,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +80.4% on 2025-01-27. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250128-INV,2025-01-28,inventory_health,3,LOW,2,DOWN,-0.286,-0.2242,27.54,-0.6826,0,,inventory_health,inventory_health,-0.6826,DOWN,0,return_rate,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.09876,0.33782,-0.11704,-0.23,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +27.5% on 2025-01-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250129-INV,2025-01-29,inventory_health,3,LOW,2,UP,-0.2196,-0.248,-11.44,0.5499,0,,inventory_health,inventory_health,0.5499,UP,0,"avg_discount_pct, conversion_rate, n_orders, return_rate, sessions, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.07669,0.4652,-0.11541,-0.2314,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -11.4% on 2025-01-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-INV,2025-01-31,inventory_health,3,LOW,2,UP,-0.1429,-0.2331,-38.69,1.2941,0,,inventory_health,inventory_health,1.2941,UP,0,avg_roas,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08003,0.52883,-0.11205,-0.17348,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -38.7% on 2025-01-31. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-INV,2025-02-01,inventory_health,3,LOW,2,UP,-0.1316,-0.2168,-39.29,1.079,0,,inventory_health,inventory_health,1.079,UP,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15255,0.46134,-0.11031,-0.10342,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -39.3% on 2025-02-01. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250204-INV,2025-02-04,inventory_health,3,LOW,2,UP,-0.0438,-0.1105,-60.33,0.9263,0,,inventory_health,inventory_health,0.9263,UP,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.02153,0.39699,-0.10492,-0.0973,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -60.3% on 2025-02-04. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250525-INV,2025-05-25,inventory_health,3,LOW,2,DOWN,-0.0779,-0.0377,106.66,-0.8351,0,,inventory_health,inventory_health,-0.8351,DOWN,0,"avg_roas, total_clicks","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.12507,-0.12468,0.13494,0.00104,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +106.7% on 2025-05-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250917-INV,2025-09-17,inventory_health,3,LOW,2,UP,-0.0483,-0.0617,-21.78,0.3475,1,bot_traffic_surge,inventory_health,inventory_health,0.3475,UP,0,sessions,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.04631,-0.01456,0.00645,0.1885,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -21.8% on 2025-09-17. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-INV,2025-09-24,inventory_health,3,LOW,2,DOWN,-0.1042,-0.0945,10.32,-0.1929,0,,inventory_health,inventory_health,-0.1929,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02496,0.23933,-0.01161,0.15425,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +10.3% on 2025-09-24. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250925-INV,2025-09-25,inventory_health,3,LOW,2,DOWN,-0.1232,-0.1078,14.29,-0.3645,0,,inventory_health,inventory_health,-0.3645,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02264,0.31272,-0.01418,0.12496,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +14.3% on 2025-09-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20251128-INV,2025-11-28,inventory_health,3,LOW,2,UP,-0.2117,-0.2504,-15.44,0.3912,1,black_friday_spike,inventory_health,inventory_health,0.3912,UP,0,"avg_order_value_usd, n_orders, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.03214,-0.03777,-0.13961,-0.02767,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -15.4% on 2025-11-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240417-DSC,2024-04-17,avg_discount_pct,3,LOW,2,UP,0.1,0.0799,25.16,1.8377,0,,avg_discount_pct,avg_discount_pct,1.8377,UP,0,"conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17425,0.29856,0.06953,-0.00695,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +25.2% on 2024-04-17. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240618-DSC,2024-06-18,avg_discount_pct,3,LOW,2,UP,0.106,0.0786,34.86,2.1964,1,website_outage,avg_discount_pct,avg_discount_pct,2.1964,UP,0,"avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17751,0.36144,0.14997,-0.00756,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +34.9% on 2024-06-18. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240619-DSC,2024-06-19,avg_discount_pct,3,LOW,2,UP,0.108,0.083,30.12,1.5021,0,,avg_discount_pct,avg_discount_pct,1.5021,UP,0,"inventory_health, n_stockouts","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.09633,0.38278,0.15,0.00394,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +30.1% on 2024-06-19. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240620-DSC,2024-06-20,avg_discount_pct,3,LOW,2,UP,0.115,0.0894,28.64,1.3271,0,,avg_discount_pct,avg_discount_pct,1.3271,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.06756,0.45172,0.14999,0.02963,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +28.6% on 2024-06-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240621-DSC,2024-06-21,avg_discount_pct,3,LOW,2,UP,0.097,0.0933,3.97,0.2142,0,,avg_discount_pct,avg_discount_pct,0.2142,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.10159,0.26754,0.14993,0.00869,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +4.0% on 2024-06-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240622-DSC,2024-06-22,avg_discount_pct,3,LOW,2,UP,0.097,0.0966,0.41,0.0284,0,,avg_discount_pct,avg_discount_pct,0.0284,UP,0,"avg_order_value_usd, inventory_health","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.19968,0.26634,0.14983,-0.00467,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +0.4% on 2024-06-22. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240820-DSC,2024-08-20,avg_discount_pct,3,LOW,2,UP,0.09,0.078,15.38,1.4517,1,back_to_school_surge,avg_discount_pct,avg_discount_pct,1.4517,UP,0,"n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20739,0.19968,0.07294,0.10939,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +15.4% on 2024-08-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20240821-DSC,2024-08-21,avg_discount_pct,3,LOW,2,UP,0.089,0.0807,10.29,0.9958,0,,avg_discount_pct,avg_discount_pct,0.9958,UP,0,"bounce_rate, inventory_health","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.22761,0.19312,0.07067,0.09568,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +10.3% on 2024-08-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241214-DSC,2024-12-14,avg_discount_pct,3,LOW,2,UP,0.108,0.0909,18.81,1.6718,0,,avg_discount_pct,avg_discount_pct,1.6718,UP,0,"conversion_rate, inventory_health, n_orders, sessions, total_clicks, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.10494,0.38398,-0.1495,-0.13445,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +18.8% on 2024-12-14. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20241216-DSC,2024-12-16,avg_discount_pct,3,LOW,2,UP,0.105,0.098,7.14,0.8269,0,,avg_discount_pct,avg_discount_pct,0.8269,UP,0,"avg_order_value_usd, bounce_rate","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.12788,0.35268,-0.14983,-0.1152,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +7.1% on 2024-12-16. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250130-DSC,2025-01-30,avg_discount_pct,3,LOW,2,UP,0.123,0.1009,21.9,1.4369,0,,avg_discount_pct,avg_discount_pct,1.4369,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.11527,0.53216,-0.11375,-0.21728,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +21.9% on 2025-01-30. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250131-DSC,2025-01-31,avg_discount_pct,3,LOW,2,UP,0.123,0.1067,15.28,1.0982,0,,avg_discount_pct,avg_discount_pct,1.0982,UP,0,avg_roas,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08003,0.52883,-0.11205,-0.17348,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +15.3% on 2025-01-31. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250201-DSC,2025-02-01,avg_discount_pct,3,LOW,2,UP,0.116,0.1113,4.22,0.4235,0,,avg_discount_pct,avg_discount_pct,0.4235,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15255,0.46134,-0.11031,-0.10342,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +4.2% on 2025-02-01. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250924-DSC,2025-09-24,avg_discount_pct,3,LOW,2,UP,0.094,0.0787,19.44,1.7208,0,,avg_discount_pct,avg_discount_pct,1.7208,UP,0,"conversion_rate, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02496,0.23933,-0.01161,0.15425,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +19.4% on 2025-09-24. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
ANO-20250925-DSC,2025-09-25,avg_discount_pct,3,LOW,2,UP,0.101,0.0831,21.54,1.5899,0,,avg_discount_pct,avg_discount_pct,1.5899,UP,0,"conversion_rate, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02264,0.31272,-0.01418,0.12496,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +21.5% on 2025-09-25. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.
